PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
Jalen McDaniels;PF;CHA;22;2;0;2;7;4;2;5;40;0;1;0;0;0;0;1;0;1;0;0;0;0;0;5.2;0;0;0
Jonah Bolden;PF;PHI;24;4;4;0;14;4;2;3;66.7;0;1;0;0;2;0;0;1;1;0;2;1;0;4;6.2;0;0;-12
Henry Ellenson;PF;BKN;23;5;2;3;15;2;1;7;14.3;0;4;0;0;0;0;2;4;6;1;0;0;0;1;10.7;0;0;12
Jarrell Brantley;PF;UTA;23;3;0;3;11;0;0;0;0;0;0;0;0;0;0;0;5;5;1;1;0;2;1;12.5;0;0;5
Kostas Antetokounmpo;PF;LAL;22;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2.7;0;0;-2
Damian Lillard;PG;POR;29;48;23;25;1782;1432;450;971;46.3;192;484;39.7;340;383;88.8;22;189;211;380;136;48;15;82;2308.2;14;1;85
Trae Young;PG;ATL;21;45;11;34;1569;1307;411;926;44.4;152;414;36.7;333;396;84.1;29;179;208;407;216;51;5;73;2119.1;18;2;-192
Luka Doncic;PG;DAL;20;43;27;16;1411;1238;408;880;46.4;126;392;32.1;296;388;76.3;61;347;408;373;179;45;7;105;2264.1;28;12;202
Russell Westbrook;PG;HOU;31;42;27;15;1509;1107;425;937;45.4;41;175;23.4;216;273;79.1;71;265;336;310;182;69;15;152;2045.2;18;8;109
Collin Sexton;PG;CLE;21;50;13;37;1603;981;379;821;46.2;63;178;35.4;160;187;85.6;52;111;163;128;109;50;7;99;1430.6;0;0;-350
Dennis Schroder;PG;OKC;26;49;29;20;1526;936;350;741;47.2;102;263;38.8;134;160;83.8;16;174;190;202;129;32;11;109;1467;0;0;230
Kemba Walker;PG;BOS;29;42;29;13;1347;926;311;709;43.9;144;371;38.8;160;185;86.5;30;136;166;212;91;44;25;67;1559.2;2;0;232
Terry Rozier;PG;CHA;25;49;16;33;1678;881;309;738;41.9;129;330;39.1;134;155;86.5;40;180;220;209;119;55;8;105;1528.5;2;0;-354
Devonte' Graham;PG;CHA;24;49;16;33;1724;880;277;744;37.2;173;459;37.7;153;187;81.8;36;139;175;376;146;45;13;93;1682;13;0;-173
Chris Paul;PG;OKC;34;49;30;19;1551;839;293;614;47.7;78;219;35.6;175;195;89.7;17;231;248;323;103;79;6;113;1773.1;7;0;239
Derrick Rose;PG;DET;31;44;16;28;1163;815;332;666;49.8;41;130;31.5;110;128;85.9;24;87;111;256;108;35;13;46;1368.2;4;0;-30
Ben Simmons;PG;PHI;23;48;30;18;1736;803;323;553;58.4;2;5;40;155;251;61.8;95;278;373;395;166;105;29;155;2079.1;26;4;100
Kyle Lowry;PG;TOR;33;39;27;12;1427;757;226;551;41;110;319;34.5;195;228;85.5;21;156;177;283;109;48;16;123;1476.9;7;1;162
Ja Morant;PG;MEM;20;43;23;20;1282;751;284;578;49.1;35;90;38.9;148;190;77.9;26;121;147;305;137;46;12;69;1421.9;8;0;-1
Jamal Murray;PG;DEN;22;40;28;12;1279;704;260;598;43.5;64;199;32.2;120;131;91.6;33;130;163;183;85;54;11;68;1284.1;1;0;200
Eric Bledsoe;PG;MIL;30;41;36;5;1089;630;231;475;48.6;52;147;35.4;116;141;82.3;31;156;187;213;91;37;21;88;1256.9;1;0;337
De'Aaron Fox;PG;SAC;22;31;9;22;973;616;225;472;47.7;29;98;29.6;137;199;68.8;24;109;133;219;106;49;17;91;1196.1;6;0;-77
Darius Garland;PG;CLE;20;49;13;36;1481;604;228;581;39.2;90;255;35.3;58;67;86.6;22;75;97;180;132;36;0;76;966.4;1;0;-276
Malcolm Brogdon;PG;IND;27;35;24;11;1063;586;213;484;44;47;143;32.9;113;125;90.4;26;131;157;262;89;27;6;63;1177.4;8;0;97
Goran Dragic;PG;MIA;33;37;26;11;1038;585;199;443;44.9;81;207;39.1;106;141;75.2;17;91;108;185;94;21;7;69;982.1;2;0;61
Coby White;PG;CHI;19;52;19;33;1245;578;211;563;37.5;94;272;34.6;62;85;72.9;23;152;175;113;76;37;4;82;1004.5;0;0;-167
Patty Mills;PG;SAS;31;48;22;26;1118;565;192;444;43.2;115;292;39.4;66;80;82.5;16;64;80;97;44;42;5;71;903.5;0;0;145
Kyrie Irving;PG;BKN;27;20;8;12;658;548;199;416;47.8;56;142;39.4;94;102;92.2;22;81;103;128;52;27;10;53;922.6;3;1;-7
Ish Smith;PG;WAS;31;48;17;31;1261;528;222;484;45.9;44;125;35.2;40;60;66.7;22;124;146;221;62;39;18;71;1143.7;0;0;-97
Tomas Satoransky;PG;CHI;28;52;19;33;1490;527;192;432;44.4;55;162;34;88;100;88;52;140;192;277;102;69;7;105;1298.9;2;0;0
Ricky Rubio;PG;PHX;29;41;18;23;1314;522;187;464;40.3;47;140;33.6;101;125;80.8;30;158;188;359;106;57;9;102;1378.1;14;1;75
Lonzo Ball;PG;NOP;22;42;16;26;1324;499;186;474;39.2;98;271;36.2;29;52;55.8;50;201;251;282;121;55;18;78;1321.2;10;3;-52
Jeff Teague;PG;ATL;31;42;15;27;1117;496;162;376;43.1;36;99;36.4;136;158;86.1;21;87;108;246;93;31;14;83;1036.6;3;0;-119
Isaiah Thomas;PG;WAS;30;39;14;25;900;479;171;416;41.1;77;185;41.6;60;74;81.1;11;56;67;142;75;13;6;76;754.4;1;0;-191
Aaron Holiday;PG;IND;23;45;30;15;1052;466;174;410;42.4;71;167;42.5;47;54;87;17;86;103;159;60;34;10;82;900.1;2;0;110
Derrick White;PG;SAS;25;46;22;24;1096;459;159;342;46.5;45;119;37.8;96;117;82.1;24;118;142;148;56;27;37;98;987.4;0;0;54
Dejounte Murray;PG;SAS;23;44;20;24;1066;444;184;378;48.7;23;64;35.9;53;68;77.9;52;201;253;170;92;74;13;97;1171.6;4;0;-142
George Hill;PG;MIL;33;44;38;6;928;428;153;283;54.1;67;131;51.1;55;67;82.1;40;93;133;132;42;32;4;63;851.6;0;0;219
D.J. Augustin;PG;ORL;32;39;19;20;1013;417;128;326;39.3;47;136;34.6;114;130;87.7;15;80;95;184;54;27;1;44;837;0;0;49
Monte Morris;PG;DEN;24;50;34;16;1024;406;163;365;44.7;41;104;39.4;39;48;81.3;18;74;92;179;33;34;10;45;883.9;0;0;29
Jalen Brunson;PG;DAL;23;49;30;19;841;390;154;328;47;35;101;34.7;47;59;79.7;21;96;117;158;52;21;4;63;790.4;2;0;147
Mike Conley;PG;UTA;32;29;17;12;794;374;129;338;38.2;48;138;34.8;68;87;78.2;17;70;87;118;54;19;4;62;670.4;0;0;26
Kris Dunn;PG;CHI;25;51;19;32;1269;373;152;342;44.4;29;112;25.9;40;54;74.1;23;163;186;173;68;101;17;158;1141.7;0;0;-29
Shabazz Napier;PG;MIN;28;35;9;26;828;330;109;270;40.4;45;149;30.2;67;83;80.7;17;90;107;180;75;40;7;60;794.4;2;1;-52
Patrick Beverley;PG;LAC;31;38;28;10;1072;321;119;277;43;59;164;36;24;38;63.2;50;172;222;152;50;49;24;122;984.4;4;0;177
T.J. McConnell;PG;IND;27;47;30;17;912;318;144;279;51.6;4;11;36.4;26;32;81.3;21;100;121;256;64;32;8;50;903.2;2;0;23
Cory Joseph;PG;SAC;28;49;18;31;1227;317;121;303;39.9;38;109;34.9;37;44;84.1;29;103;132;175;57;34;16;96;830.9;0;0;-73
Tyus Jones;PG;MEM;23;49;24;25;924;312;129;288;44.8;28;78;35.9;26;34;76.5;6;72;78;221;47;42;6;32;834.1;0;0;-98
Emmanuel Mudiay;PG;UTA;23;43;29;14;697;310;123;262;46.9;24;69;34.8;40;55;72.7;15;89;104;102;61;16;9;58;601.8;0;0;16
Brad Wanamaker;PG;BOS;30;47;33;14;863;296;98;232;42.2;22;67;32.8;78;86;90.7;13;79;92;122;50;28;11;83;656.4;0;0;85
De'Anthony Melton;PG;MEM;21;36;17;19;644;290;106;224;47.3;20;64;31.3;58;68;85.3;25;108;133;108;53;46;12;66;732.6;0;0;113
Elfrid Payton;PG;NYK;25;31;10;21;825;277;123;291;42.3;12;52;23.1;19;38;50;34;103;137;200;61;44;14;62;854.4;3;0;-84
Ky Bowman;PG;GSW;22;37;9;28;827;271;108;264;40.9;31;90;34.4;24;29;82.8;18;76;94;105;49;36;5;83;615.3;0;0;-85
Frank Ntilikina;PG;NYK;21;44;12;32;922;260;96;254;37.8;33;104;31.7;35;40;87.5;17;78;95;132;58;42;16;113;688;0;0;-105
Rajon Rondo;PG;LAL;33;33;25;8;699;250;99;239;41.4;30;89;33.7;22;29;75.9;16;98;114;180;66;29;2;36;683.8;2;0;39
Frank Jackson;PG;NOP;21;40;17;23;526;230;82;206;39.8;28;93;30.1;38;50;76;13;37;50;30;34;14;3;54;352;0;0;-73
Ryan Arcidiacono;PG;CHI;25;48;19;29;703;191;65;165;39.4;41;103;39.8;20;28;71.4;15;62;77;73;24;18;3;78;431.9;0;0;-66
Tyler Johnson;PG;PHX;27;31;11;20;515;178;65;171;38;24;83;28.9;24;32;75;10;42;52;50;24;12;8;43;351.4;0;0;-101
Yogi Ferrell;PG;SAC;26;38;14;24;435;175;64;150;42.7;18;58;31;29;33;87.9;5;39;44;55;22;12;3;26;333.3;0;0;-15
Raul Neto;PG;PHI;27;41;24;17;468;172;67;148;45.3;24;60;40;14;18;77.8;9;35;44;63;34;20;5;36;360.3;0;0;18
Quinn Cook;PG;LAL;26;32;25;7;378;171;71;156;45.5;23;57;40.4;6;9;66.7;6;31;37;37;22;10;1;20;281.9;0;0;76
Michael Carter-Williams;PG;ORL;28;26;10;16;439;168;61;148;41.2;10;40;25;36;48;75;25;56;81;58;23;24;10;45;431.2;0;0;21
Elie Okobo;PG;PHX;22;39;17;22;488;165;53;137;38.7;19;55;34.5;40;59;67.8;13;46;59;81;19;18;4;38;404.3;0;0;-22
Trey Burke;PG;PHI;27;24;13;11;317;147;59;125;47.2;16;38;42.1;13;18;72.2;14;20;34;50;12;7;1;21;274.8;0;0;49
J.J. Barea;PG;DAL;35;15;7;8;238;139;54;117;46.2;21;46;45.7;10;10;100;8;23;31;57;19;3;1;10;254.7;0;0;35
Chris Clemons;PG;HOU;22;26;17;9;231;135;49;117;41.9;33;90;36.7;4;5;80;2;19;21;19;16;6;5;20;205.7;0;0;-31
Jevon Carter;PG;PHX;24;34;15;19;470;135;49;123;39.8;28;67;41.8;9;11;81.8;13;48;61;49;24;27;10;50;368.7;0;0;-30
Brandon Goodwin;PG;ATL;24;20;7;13;265;131;48;124;38.7;17;53;32.1;18;18;100;7;37;44;34;19;10;3;29;254.8;0;0;-102
Dennis Smith Jr.;PG;NYK;22;25;4;21;397;130;49;149;32.9;13;45;28.9;19;38;50;17;36;53;69;39;12;7;49;315.1;0;0;-140
Dante Exum;PG;CLE;24;28;7;21;372;126;45;98;45.9;10;33;30.3;26;34;76.5;8;40;48;30;24;9;5;27;246.6;0;0;-102
Matthew Dellavedova;PG;CLE;29;44;12;32;554;120;42;126;33.3;11;66;16.7;25;28;89.3;12;39;51;118;39;15;1;62;367.2;0;0;-11
Reggie Jackson;PG;DET;29;8;3;5;194;113;40;96;41.7;15;37;40.5;18;23;78.3;5;15;20;33;10;6;1;11;197.5;0;0;36
Tim Frazier;PG;DET;29;27;9;18;355;97;34;94;36.2;10;30;33.3;19;24;79.2;9;24;33;93;36;14;4;42;294.1;0;0;-54
Carsen Edwards;PG;BOS;21;30;21;9;287;94;32;102;31.4;19;62;30.6;11;13;84.6;5;35;40;22;15;10;2;25;196;0;0;-33
Shaquille Harrison;PG;CHI;26;30;11;19;217;90;31;77;40.3;6;18;33.3;22;30;73.3;7;32;39;29;9;14;5;25;228.3;1;0;38
Edmond Sumner;PG;IND;24;19;8;11;260;86;35;80;43.8;8;26;30.8;8;13;61.5;8;19;27;28;14;12;6;27;200.4;0;0;-21
Stephen Curry;PG;GSW;31;4;1;3;112;81;27;66;40.9;9;37;24.3;18;18;100;4;16;20;26;15;5;2;10;150;1;0;-32
Brandon Knight;PG;CLE;28;16;3;13;241;79;28;86;32.6;19;64;29.7;4;13;30.8;3;17;20;31;16;5;2;20;154.5;0;0;-49
Ty Jerome;PG;PHX;22;18;7;11;212;73;29;73;39.7;11;31;35.5;4;5;80;5;25;30;33;12;12;3;22;191.5;0;0;-66
Jordan McLaughlin;PG;MIN;23;14;3;11;244;70;26;69;37.7;11;33;33.3;7;10;70;2;22;24;46;10;11;0;12;190.8;0;0;-50
PJ Dozier;PG;DEN;23;10;7;3;141;65;27;62;43.5;6;20;30;5;7;71.4;4;18;22;20;9;3;2;18;127.4;0;0;-14
Evan Turner;PG;ATL;31;18;3;15;230;60;24;63;38.1;0;5;0;12;14;85.7;7;29;36;36;25;8;8;18;180.2;0;0;-69
Derrick Walton Jr.;PG;LAC;24;23;14;9;222;50;17;36;47.2;9;21;42.9;7;9;77.8;2;13;15;22;4;4;0;19;109;0;0;4
Chris Chiozza;PG;BKN;24;12;2;10;134;27;10;38;26.3;7;18;38.9;0;0;0;0;17;17;30;9;11;2;12;122.4;0;0;53
Tremont Waters;PG;BOS;22;6;4;2;56;26;9;25;36;2;14;14.3;6;6;100;0;6;6;8;5;4;2;6;58.2;0;0;26
Justin Robinson;PG;WAS;22;9;2;7;49;13;5;12;41.7;3;5;60;0;0;0;1;4;5;7;3;0;1;2;29.5;0;0;31
Josh Magette;PG;ORL;30;8;3;5;38;12;5;15;33.3;1;4;25;1;2;50;1;5;6;5;5;3;1;4;33.7;0;0;1
Shamorie Ponds;PG;TOR;21;4;4;0;11;9;3;5;60;1;2;50;2;2;100;0;1;1;2;0;0;1;2;16.2;0;0;0
Frank Mason;PG;MIL;25;4;4;0;18;5;1;7;14.3;1;4;25;2;4;50;1;1;2;5;1;1;0;2;16.9;0;0;17
Jalen Lecque;PG;PHX;19;2;1;1;13;4;2;4;50;0;1;0;0;0;0;0;0;0;1;0;0;0;1;5.5;0;0;-11
Jordan Bone;PG;DET;22;6;2;4;19;4;2;9;22.2;0;3;0;0;0;0;0;0;0;3;2;0;0;2;6.5;0;0;-2
Nigel Williams-Goss;PG;UTA;25;9;5;4;28;4;1;7;14.3;0;2;0;2;2;100;2;3;5;5;2;1;1;2;21.5;0;0;7
Josh Gray;PG;NOP;26;2;1;1;23;2;1;2;50;0;0;0;0;0;0;1;1;2;2;5;0;0;1;2.4;0;0;-7
Jared Harper;PG;PHX;22;2;1;1;4;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9
LeBron James;SF;LAL;35;46;36;10;1603;1149;440;897;49.1;95;278;34.2;174;251;69.3;47;308;355;493;180;61;22;81;2383.5;35;11;393
Kawhi Leonard;SF;LAC;28;37;29;8;1191;1018;355;763;46.5;76;207;36.7;232;261;88.9;40;241;281;190;117;71;23;72;1805.2;11;1;320
Bojan Bogdanovic;SF;UTA;30;48;32;16;1594;1016;333;734;45.4;156;363;43;194;215;90.2;28;169;197;96;128;27;6;85;1367.4;0;0;311
Tobias Harris;SF;PHI;27;50;31;19;1721;963;374;786;47.6;87;246;35.4;128;159;80.5;34;303;337;146;80;38;29;118;1707.4;7;0;125
Andrew Wiggins;SF;MIN;24;40;12;28;1384;907;339;759;44.7;88;264;33.3;141;195;72.3;45;161;206;147;98;26;34;95;1456.7;2;1;-100
T.J. Warren;SF;IND;26;49;31;18;1576;887;353;684;51.6;56;148;37.8;125;153;81.7;46;135;181;68;58;56;22;130;1382.2;0;0;69
Kelly Oubre Jr.;SF;PHX;24;47;18;29;1608;868;306;681;44.9;85;250;34;171;217;78.8;59;256;315;73;76;65;35;163;1579.5;9;0;-13
Khris Middleton;SF;MIL;28;42;35;7;1221;855;310;610;50.8;99;224;44.2;136;151;90.1;34;211;245;172;83;38;7;94;1459;3;0;368
Jimmy Butler;SF;MIA;30;42;29;13;1461;854;248;559;44.4;26;107;24.3;332;397;83.6;79;206;285;266;98;75;24;60;1794;9;3;246
Dillon Brooks;SF;MEM;24;49;24;25;1385;791;284;672;42.3;106;265;40;117;139;84.2;49;115;164;100;82;47;21;182;1259.8;0;0;-46
Harrison Barnes;SF;SAC;27;49;18;31;1705;706;243;547;44.4;60;177;33.9;160;201;79.6;44;193;237;99;59;29;8;59;1190.9;3;0;-54
Paul George;SF;LAC;29;28;20;8;844;639;209;490;42.7;98;248;39.5;123;136;90.4;13;153;166;103;87;40;13;68;1064.7;2;0;116
Miles Bridges;SF;CHA;21;49;16;33;1480;610;235;532;44.2;74;211;35.1;66;82;80.5;63;200;263;87;78;29;37;105;1176.1;3;0;-383
Glenn Robinson III;SF;GSW;26;47;9;38;1485;597;236;494;47.8;66;166;39.8;59;70;84.3;64;156;220;78;48;44;14;81;1104;1;0;-300
Taurean Prince;SF;BKN;25;48;21;27;1435;593;216;561;38.5;116;330;35.2;45;57;78.9;39;269;308;101;97;46;19;117;1212.1;8;0;27
De'Andre Hunter;SF;ATL;22;48;13;35;1492;590;216;526;41.1;76;228;33.3;82;107;76.6;24;156;180;88;77;31;13;134;993;1;0;-221
Cedi Osman;SF;CLE;24;50;13;37;1441;546;205;458;44.8;93;237;39.2;43;65;66.2;25;141;166;117;66;44;14;119;1028.7;1;0;-290
Gordon Hayward;SF;BOS;29;32;21;11;1042;538;211;417;50.6;48;129;37.2;68;77;88.3;32;172;204;124;58;24;13;58;1021.8;5;0;199
Joe Ingles;SF;UTA;32;49;32;17;1468;512;179;403;44.4;103;252;40.9;51;66;77.3;18;181;199;247;89;44;6;105;1182.3;2;0;230
OG Anunoby;SF;TOR;22;49;35;14;1421;503;202;412;49;62;170;36.5;37;57;64.9;53;213;266;79;60;52;33;117;1135.7;4;0;179
Josh Hart;SF;NOP;24;43;16;27;1213;457;157;375;41.9;89;252;35.3;54;71;76.1;45;227;272;60;52;46;18;120;1013.4;7;0;-43
Danuel House Jr.;SF;HOU;26;43;27;16;1311;444;153;364;42;87;235;37;51;67;76.1;45;141;186;53;40;45;25;93;916.7;2;0;128
Jae Crowder;SF;MEM;29;44;19;25;1297;443;145;394;36.8;78;263;29.7;75;95;78.9;40;232;272;122;54;47;14;85;1081.4;5;0;-146
Cam Reddish;SF;ATL;20;46;12;34;1197;419;145;415;34.9;58;188;30.9;71;90;78.9;30;143;173;71;75;47;22;103;865.1;0;0;-244
Kent Bazemore;SF;SAC;30;49;21;28;1217;387;127;363;35;61;186;32.8;72;91;79.1;19;173;192;65;67;51;32;137;896.9;0;0;-22
Jonathan Isaac;SF;ORL;22;32;13;19;949;384;149;322;46.3;30;91;33;56;73;76.7;57;165;222;44;47;50;78;79;1053.4;5;0;10
Mikal Bridges;SF;PHX;23;49;20;29;1207;365;134;270;49.6;29;95;30.5;68;84;81;42;148;190;73;45;68;25;106;936.5;0;0;66
Tony Snell;SF;DET;28;44;16;28;1175;357;127;278;45.7;82;195;42.1;21;21;100;6;75;81;70;20;20;11;71;632.2;0;0;-136
Rui Hachimura;SF;WAS;21;25;8;17;729;348;146;303;48.2;10;48;20.8;46;54;85.2;39;106;145;40;20;18;3;57;625;2;0;-204
Kevin Knox II;SF;NYK;20;49;14;35;913;343;117;319;36.7;53;164;32.3;56;86;65.1;19;129;148;50;31;20;19;74;681.6;0;0;-174
Cameron Johnson;SF;PHX;23;38;16;22;754;297;102;243;42;66;166;39.8;27;36;75;35;81;116;36;24;17;12;56;553.2;0;0;-80
Rondae Hollis-Jefferson;SF;TOR;25;38;26;12;747;290;107;229;46.7;2;14;14.3;74;101;73.3;80;109;189;66;37;36;15;81;731.8;2;0;81
James Ennis III;SF;PHI;29;48;31;17;760;281;98;221;44.3;37;103;35.9;48;61;78.7;48;101;149;40;30;22;14;84;597.8;0;0;31
Derrick Jones Jr.;SF;MIA;22;34;23;11;820;280;101;216;46.8;20;83;24.1;58;74;78.4;34;109;143;32;22;33;25;75;651.6;0;0;-54
Solomon Hill;SF;MEM;28;47;24;23;888;274;96;232;41.4;56;147;38.1;26;38;68.4;24;119;143;92;39;31;7;70;658.6;0;0;-48
Justin Jackson;SF;DAL;24;44;28;16;725;263;99;246;40.2;38;124;30.6;27;32;84.4;19;91;110;32;10;9;6;52;478;0;0;47
Keita Bates-Diop;SF;MIN;24;36;8;28;641;251;87;205;42.4;31;93;33.3;46;65;70.8;21;89;110;30;14;17;20;36;525;0;0;-159
Trevor Ariza;SF;POR;34;37;16;21;962;249;87;208;41.8;51;141;36.2;24;31;77.4;25;147;172;59;33;44;8;79;666.9;0;0;4
Rodney Hood;SF;POR;27;21;8;13;619;230;87;172;50.6;35;71;49.3;21;27;77.8;10;62;72;32;19;17;4;46;408.4;0;0;5
Vince Carter;SF;ATL;43;43;12;31;664;227;81;235;34.5;44;156;28.2;21;27;77.8;10;83;93;40;25;17;20;70;484.6;0;0;-146
Kyle Anderson;SF;MEM;26;43;22;21;742;219;90;187;48.1;8;38;21.1;31;50;62;38;131;169;91;37;32;21;61;680.3;0;0;-68
Isaac Bonga;SF;WAS;20;43;15;28;765;202;75;136;55.1;14;35;40;38;49;77.6;49;95;144;47;31;29;14;99;543.3;0;0;-7
Abdel Nader;SF;OKC;26;34;23;11;533;200;72;154;46.8;28;79;35.4;28;35;80;10;41;51;24;29;11;11;45;334.2;0;0;-41
Chandler Hutchison;SF;CHI;23;25;8;17;435;188;68;140;48.6;10;31;32.3;42;66;63.6;14;75;89;20;24;24;6;40;390.8;0;0;-119
Wes Iwundu;SF;ORL;25;35;15;20;633;175;56;151;37.1;16;51;31.4;47;58;81;21;70;91;35;16;21;10;52;413.7;0;0;3
Torrey Craig;SF;DEN;29;37;27;10;612;167;66;148;44.6;20;72;27.8;15;24;62.5;33;74;107;23;16;14;25;80;430.9;2;0;-81
Sekou Doumbouya;SF;DET;19;23;8;15;458;165;62;139;44.6;16;56;28.6;25;36;69.4;11;63;74;9;21;11;7;51;300.3;2;0;-20
Mario Hezonja;SF;POR;24;35;14;21;577;153;52;139;37.4;13;47;27.7;36;43;83.7;21;111;132;27;28;20;5;80;398.9;1;0;-126
Alfonzo McKinnie;SF;CLE;27;35;8;27;500;147;58;140;41.4;12;54;22.2;19;27;70.4;30;70;100;13;22;19;6;61;339.5;1;0;-58
Nassir Little;SF;POR;19;38;18;20;476;143;54;123;43.9;12;48;25;23;35;65.7;27;67;94;18;14;9;13;58;334.8;1;0;-24
Cody Martin;SF;CHA;24;35;11;24;526;141;50;126;39.7;11;49;22.4;30;44;68.2;23;68;91;46;22;24;6;52;387.2;0;0;-29
Patrick McCaw;SF;TOR;24;26;19;7;649;139;56;123;45.5;18;51;35.3;9;12;75;12;44;56;62;24;29;4;42;374.2;1;0;-2
Rodions Kurucs;SF;BKN;21;30;8;22;394;136;51;104;49;22;47;46.8;12;20;60;15;57;72;28;32;13;2;54;277.4;0;0;-27
Justise Winslow;SF;MIA;23;11;7;4;352;124;50;129;38.8;6;27;22.2;18;27;66.7;16;57;73;44;24;7;5;38;289.6;1;0;52
Kelan Martin;SF;MIN;24;19;8;11;326;107;41;117;35;15;62;24.2;10;10;100;5;58;63;9;11;4;6;36;215.1;0;0;-23
Otto Porter Jr.;SF;CHI;26;9;3;6;226;101;35;84;41.7;16;40;40;15;20;75;8;23;31;14;7;9;3;20;188.2;0;0;7
Admiral Schofield;SF;WAS;22;26;8;18;292;83;30;75;40;14;47;29.8;9;13;69.2;6;28;34;14;7;8;3;41;170.8;0;0;-32
Nicolas Batum;SF;CHA;31;22;6;16;505;79;28;81;34.6;14;49;28.6;9;10;90;25;75;100;66;22;17;8;41;351;0;0;-48
JaKarr Sampson;SF;IND;26;18;10;8;248;76;35;59;59.3;2;11;18.2;4;10;40;11;32;43;4;6;6;8;30;169.6;0;0;0
Thabo Sefolosha;SF;HOU;35;33;22;11;348;75;30;72;41.7;14;45;31.1;1;6;16.7;16;61;77;22;11;16;8;35;261.4;0;0;27
Bruno Caboclo;SF;MEM;24;22;7;15;192;62;28;69;40.6;4;25;16;2;3;66.7;17;27;44;10;7;10;12;23;188.8;1;0;-19
Jared Dudley;SF;LAL;34;34;24;10;289;58;20;46;43.5;16;32;50;2;2;100;4;34;38;18;6;11;3;35;166.6;0;0;-5
Michael Kidd-Gilchrist;SF;CHA;26;12;4;8;160;48;18;53;34;5;17;29.4;7;9;77.8;9;26;35;10;7;0;3;18;107;0;0;22
Norvel Pelle;SF;PHI;26;14;8;6;156;35;15;27;55.6;0;0;0;5;10;50;12;39;51;7;11;1;21;31;161.7;0;0;-38
DeMarre Carroll;SF;SAS;33;15;7;8;135;33;9;29;31;3;13;23.1;12;20;60;7;24;31;11;10;2;2;20;88.7;0;0;19
Jaylen Hoard;SF;POR;20;12;7;5;93;32;13;29;44.8;0;3;0;6;11;54.5;13;17;30;4;4;5;0;10;85;0;0;7
Oshae Brissett;SF;TOR;21;16;12;4;120;32;12;32;37.5;3;13;23.1;5;6;83.3;8;14;22;4;7;4;1;17;72.4;0;0;15
Thanasis Antetokounmpo;SF;MIL;27;15;13;2;61;30;13;23;56.5;0;3;0;4;9;44.4;6;1;7;6;5;2;1;9;51.4;0;0;-11
Dragan Bender;SF;MIL;22;7;7;0;91;26;10;21;47.6;4;9;44.4;2;3;66.7;0;20;20;9;5;0;5;16;73.5;0;0;44
Stanley Johnson;SF;TOR;23;17;13;4;84;21;8;28;28.6;2;12;16.7;3;4;75;3;15;18;6;8;3;2;8;58.6;0;0;-19
Ignas Brazdeikis;SF;NYK;21;9;1;8;53;17;6;22;27.3;1;9;11.1;4;5;80;2;3;5;4;2;0;1;3;30;0;0;-12
Chandler Parsons;SF;ATL;31;5;0;5;54;14;5;18;27.8;4;14;28.6;0;0;0;1;6;7;3;3;4;1;3;38.9;0;0;-40
BJ Johnson;SF;ORL;24;6;3;3;41;13;5;16;31.3;1;6;16.7;2;2;100;1;5;6;2;3;2;0;0;26.2;0;0;-13
Caleb Martin;SF;CHA;24;5;0;5;32;9;3;10;30;0;3;0;3;5;60;1;4;5;3;3;1;2;3;25.5;0;0;-3
Vlatko Cancar;SF;DEN;22;9;4;5;16;7;2;5;40;1;3;33.3;2;2;100;1;2;3;3;1;1;0;1;17.1;0;0;9
Keldon Johnson;SF;SAS;20;3;1;2;9;4;2;5;40;0;0;0;0;0;0;0;3;3;0;0;0;0;0;7.6;0;0;14
Zylan Cheatham;SF;NOP;24;3;2;1;31;4;2;5;40;0;1;0;0;0;0;1;5;6;2;3;0;1;5;14.2;0;0;-30
KZ Okpala;SF;MIA;20;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0.2;0;0;-7
Stanton Kidd;SF;UTA;27;4;3;1;15;0;0;3;0;0;1;0;0;0;0;0;3;3;1;2;0;0;3;3.1;0;0;-1
James Harden;SG;HOU;30;46;30;16;1708;1644;474;1086;43.6;215;598;36;481;556;86.5;51;246;297;333;211;75;44;151;2645.9;15;2;188
Zach LaVine;SG;CHI;24;52;19;33;1791;1297;449;1016;44.2;154;410;37.6;245;296;82.8;36;217;253;213;164;73;23;112;2044.1;2;0;-118
Devin Booker;SG;PHX;23;46;20;26;1657;1250;427;835;51.1;89;244;36.5;307;334;91.9;24;165;189;293;181;35;11;143;1873.3;6;0;63
Bradley Beal;SG;WAS;26;41;13;28;1455;1182;400;882;45.4;105;324;32.4;277;329;84.2;42;144;186;258;132;41;16;92;1831.2;7;0;-219
Donovan Mitchell;SG;UTA;23;48;31;17;1647;1181;437;953;45.9;115;316;36.4;192;222;86.5;35;166;201;207;120;55;11;116;1810.7;1;0;170
DeMar DeRozan;SG;SAS;30;48;22;26;1649;1107;411;764;53.8;8;29;27.6;277;328;84.5;31;240;271;249;119;49;12;134;1869.7;4;0;-98
