PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
Zach Collins;PF;POR;22;3;2;1;86;27;9;19;47.4;3;7;42.9;6;6;100;4;8;12;6;6;0;2;11;50.4;0;0;19
Dean Wade;PF;CLE;23;12;1;11;71;20;9;13;69.2;2;4;50;0;1;0;3;16;19;2;3;2;4;8;60.8;0;0;-9
Juwan Morgan;PF;UTA;22;16;10;6;74;19;9;17;52.9;1;5;20;0;0;0;5;14;19;2;3;0;1;7;44.8;0;0;19
Tyler Cook;PF;CLE;22;11;3;8;35;19;7;10;70;0;0;0;5;6;83.3;4;6;10;1;1;1;0;4;34.5;0;0;-14
Alize Johnson;PF;IND;23;13;8;5;54;18;7;15;46.7;0;0;0;4;6;66.7;7;11;18;2;3;0;0;6;39.6;0;0;9
Amile Jefferson;PF;ORL;26;18;5;13;74;15;5;14;35.7;0;0;0;5;14;35.7;10;13;23;4;3;1;3;7;57.6;0;0;18
Jarred Vanderbilt;PF;MIN;20;11;6;5;47;12;5;8;62.5;0;1;0;2;2;100;3;6;9;2;7;3;1;6;30.8;0;0;-28
Jonah Bolden;PF;PHX;24;7;6;1;47;10;4;11;36.4;0;4;0;2;4;50;3;6;9;0;2;3;2;10;33.8;0;0;1
Eric Mika;PF;SAC;25;1;0;1;19;6;2;3;66.7;0;0;0;2;2;100;2;5;7;0;0;0;0;5;14.4;0;0;8
Donta Hall;PF;DET;22;3;1;2;41;5;1;4;25;0;0;0;3;4;75;5;6;11;2;2;1;1;5;25.2;0;0;-18
Ryan Anderson;PF;HOU;31;2;1;1;14;5;2;7;28.6;1;5;20;0;0;0;0;7;7;2;1;1;0;1;18.4;0;0;7
Udonis Haslem;PF;MIA;39;3;3;0;21;5;1;6;16.7;0;2;0;3;4;75;0;8;8;1;0;0;0;3;16.1;0;0;-14
Tariq Owens;PF;PHX;24;3;0;3;15;4;1;5;20;0;2;0;2;2;100;2;1;3;0;0;1;0;1;10.6;0;0;-16
Henry Ellenson;PF;BKN;23;5;2;3;15;2;1;7;14.3;0;4;0;0;0;0;2;4;6;1;0;0;0;1;10.7;0;0;12
Jarrell Brantley;PF;UTA;23;5;2;3;13;0;0;0;0;0;0;0;0;0;0;0;5;5;1;2;0;2;2;11.5;0;0;0
Kostas Antetokounmpo;PF;LAL;22;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2.7;0;0;-2
Trae Young;PG;ATL;21;58;17;41;2039;1705;523;1199;43.6;193;543;35.5;466;540;86.3;30;219;249;533;277;65;8;98;2745.3;26;2;-233
Damian Lillard;PG;POR;29;57;26;31;2100;1652;523;1145;45.7;221;563;39.3;385;434;88.7;30;215;245;446;166;56;19;95;2674;16;1;44
Luka Doncic;PG;DAL;21;52;33;19;1723;1483;489;1063;46;148;470;31.5;357;473;75.5;67;422;489;453;220;54;10;129;2721.3;34;14;267
Russell Westbrook;PG;HOU;31;52;33;19;1868;1429;557;1182;47.1;51;201;25.4;264;340;77.6;94;326;420;363;230;84;17;182;2550.5;21;8;133
Collin Sexton;PG;CLE;21;64;19;45;2106;1323;501;1070;46.8;97;255;38;224;265;84.5;61;140;201;187;153;64;7;141;1904.7;0;0;-400
Dennis Schroder;PG;OKC;26;63;39;24;1952;1199;442;945;46.8;122;320;38.1;193;230;83.9;19;214;233;256;159;43;14;138;1874.6;0;0;245
Chris Paul;PG;OKC;34;63;40;23;2003;1114;394;805;48.9;101;279;36.2;225;250;90;21;289;310;426;137;98;9;139;2309;10;0;295
Terry Rozier;PG;CHA;25;62;21;41;2121;1094;383;915;41.9;164;410;40;164;187;87.7;49;223;272;256;140;60;10;125;1874.4;2;0;-395
Devonte' Graham;PG;CHA;25;61;22;39;2128;1088;348;918;37.9;206;560;36.8;186;228;81.6;42;165;207;455;176;57;15;113;2058.9;16;0;-182
Kemba Walker;PG;BOS;29;49;32;17;1561;1049;347;820;42.3;163;430;37.9;192;221;86.9;33;168;201;245;105;47;25;77;1768.7;2;0;242
Ja Morant;PG;MEM;20;58;31;27;1736;1020;386;784;49.2;50;134;37.3;198;257;77;43;161;204;404;186;54;15;86;1891.8;11;1;-12
Kyle Lowry;PG;TOR;33;51;35;16;1858;1005;302;723;41.8;149;420;35.5;252;291;86.6;30;216;246;392;151;67;22;165;2004.2;14;2;237
Jamal Murray;PG;DEN;23;53;36;17;1727;987;366;807;45.4;99;287;34.5;156;175;89.1;41;165;206;255;116;62;15;92;1731.7;2;0;244
De'Aaron Fox;PG;SAC;22;45;19;26;1426;920;329;692;47.5;47;153;30.7;215;306;70.3;30;151;181;304;141;64;23;129;1713.2;8;0;-80
Derrick Rose;PG;DET;31;50;17;33;1298;904;369;753;49;45;147;30.6;121;139;87.1;27;94;121;278;126;40;16;49;1508.2;4;0;-84
Ben Simmons;PG;PHI;23;54;33;21;1930;902;361;617;58.5;2;6;33.3;178;284;62.7;108;315;423;442;192;115;32;173;2321.6;30;6;79
Eric Bledsoe;PG;MIL;30;56;47;9;1524;865;319;662;48.2;70;201;34.8;157;193;81.3;41;218;259;302;140;53;25;120;1722.8;2;0;456
Goran Dragic;PG;MIA;33;53;34;19;1505;865;289;654;44.2;118;309;38.2;169;220;76.8;25;136;161;268;128;30;8;103;1446.2;3;0;122
Coby White;PG;CHI;20;64;21;43;1636;839;305;775;39.4;131;369;35.5;98;124;79;28;197;225;170;100;49;6;116;1429;0;0;-172
Malcolm Brogdon;PG;IND;27;48;30;18;1472;784;289;659;43.9;61;195;31.3;145;162;89.5;40;186;226;343;115;33;8;88;1577.7;9;0;94
Darius Garland;PG;CLE;20;59;17;42;1824;728;280;699;40.1;105;296;35.5;63;72;87.5;27;84;111;229;151;42;4;92;1191.7;1;0;-295
Patty Mills;PG;SAS;31;62;26;36;1411;723;242;571;42.4;146;387;37.7;93;108;86.1;19;79;98;109;50;52;6;95;1128.1;0;0;111
Ricky Rubio;PG;PHX;29;56;24;32;1766;723;248;601;41.3;64;185;34.6;163;193;84.5;42;217;259;498;150;88;9;142;1921.8;21;2;144
Lonzo Ball;PG;NOP;22;56;24;32;1817;695;259;628;41.2;139;363;38.3;38;67;56.7;63;285;348;392;172;80;30;110;1858.6;12;3;28
Tomas Satoransky;PG;CHI;28;64;21;43;1849;639;235;544;43.2;63;196;32.1;106;121;87.6;73;173;246;349;129;80;7;134;1589.7;3;0;-78
Ish Smith;PG;WAS;31;60;22;38;1569;627;262;581;45.1;55;150;36.7;48;70;68.6;28;161;189;285;77;52;24;84;1432.3;0;0;-109
Dejounte Murray;PG;SAS;23;58;24;34;1447;619;255;537;47.5;34;90;37.8;75;94;79.8;67;268;335;237;108;100;16;128;1616.5;4;0;-195
Derrick White;PG;SAS;25;60;26;34;1433;619;208;453;45.9;56;156;35.9;147;171;86;29;157;186;197;72;37;51;130;1329.7;0;0;-18
Jeff Teague;PG;ATL;31;57;21;36;1432;619;205;478;42.9;41;115;35.7;168;193;87;26;112;138;302;114;44;19;104;1312.6;3;0;-170
Mike Conley;PG;UTA;32;40;24;16;1137;554;193;474;40.7;77;206;37.4;91;115;79.1;25;102;127;171;73;30;4;90;991.9;0;0;42
Kyrie Irving;PG;BKN;27;20;8;12;658;548;199;416;47.8;56;142;39.4;94;102;92.2;22;81;103;128;52;27;10;53;922.6;3;1;-7
Aaron Holiday;PG;IND;23;57;36;21;1334;542;200;487;41.1;80;199;40.2;62;72;86.1;21;109;130;189;74;44;13;101;1078.5;2;0;87
Monte Morris;PG;DEN;24;63;42;21;1361;539;219;469;46.7;53;139;38.1;48;59;81.4;20;92;112;224;45;52;14;63;1162.4;0;0;76
Shabazz Napier;PG;WAS;28;50;15;35;1196;506;164;401;40.9;68;215;31.6;110;135;81.5;25;119;144;247;107;63;9;90;1158.3;2;1;-71
George Hill;PG;MIL;33;52;44;8;1103;498;178;336;53;73;152;48;69;83;83.1;45;109;154;151;49;42;4;75;998.3;0;0;274
D.J. Augustin;PG;ORL;32;48;24;24;1191;495;151;385;39.2;58;170;34.1;135;153;88.2;17;90;107;219;66;30;1;50;978.9;0;0;71
Isaiah Thomas;PG;WAS;31;40;14;26;925;488;174;426;40.8;78;189;41.3;62;76;81.6;11;57;68;146;76;13;6;77;769.6;1;0;-201
Tyus Jones;PG;MEM;23;64;32;32;1211;475;195;421;46.3;46;120;38.3;39;53;73.6;9;94;103;284;54;58;6;42;1162.6;0;0;-46
Jalen Brunson;PG;DAL;23;57;34;23;1022;466;181;388;46.6;43;120;35.8;61;75;81.3;22;112;134;188;66;22;4;74;920.8;2;0;172
Elfrid Payton;PG;NYK;26;43;16;27;1193;435;188;426;44.1;14;69;20.3;45;78;57.7;52;153;205;307;90;65;16;84;1294.5;5;1;-72
De'Anthony Melton;PG;MEM;21;51;25;26;985;413;145;343;42.3;36;111;32.4;87;106;82.1;35;151;186;151;78;64;17;91;1027.7;0;0;123
Brad Wanamaker;PG;BOS;30;62;42;20;1195;408;135;316;42.7;33;90;36.7;105;113;92.9;18;104;122;157;69;51;12;119;909.9;0;0;61
T.J. McConnell;PG;IND;27;62;38;24;1173;407;186;359;51.8;5;15;33.3;30;36;83.3;32;130;162;312;86;44;11;68;1148.4;2;0;41
Cory Joseph;PG;SAC;28;64;28;36;1538;405;155;369;42;47;134;35.1;48;58;82.8;37;126;163;218;64;46;21;121;1064.6;0;0;-43
Kris Dunn;PG;CHI;25;51;19;32;1269;373;152;342;44.4;29;112;25.9;40;54;74.1;23;163;186;173;68;101;17;158;1141.7;0;0;-29
Patrick Beverley;PG;LAC;31;47;36;11;1278;365;134;315;42.5;71;193;36.8;26;40;65;56;200;256;177;62;53;25;148;1109.7;4;0;235
Emmanuel Mudiay;PG;UTA;24;48;32;16;752;351;136;289;47.1;27;76;35.5;52;69;75.4;17;98;115;107;65;19;10;64;671.5;0;0;14
Rajon Rondo;PG;LAL;34;47;37;10;969;339;136;325;41.8;40;123;32.5;27;41;65.9;23;118;141;238;89;40;2;57;902.2;2;0;45
Frank Ntilikina;PG;NYK;21;55;18;37;1134;329;124;317;39.1;40;129;31;41;47;87.2;22;93;115;160;69;51;16;133;839;0;0;-104
Ky Bowman;PG;GSW;22;44;9;35;991;324;129;315;41;32;105;30.5;34;41;82.9;24;93;117;130;69;44;10;97;752.4;0;0;-170
Frank Jackson;PG;NOP;21;51;24;27;656;285;99;257;38.5;39;120;32.5;48;64;75;19;52;71;41;43;15;4;67;445.7;0;0;-83
Michael Carter-Williams;PG;ORL;28;41;18;23;749;282;99;233;42.5;18;65;27.7;66;81;81.5;42;95;137;102;46;43;20;75;742.4;0;0;15
Reggie Jackson;PG;LAC;29;22;10;12;537;278;101;250;40.4;42;109;38.5;34;42;81;15;52;67;97;37;10;4;40;508.9;1;0;87
Ryan Arcidiacono;PG;CHI;25;58;21;37;930;261;90;220;40.9;54;138;39.1;27;38;71.1;20;90;110;96;37;27;3;96;590;0;0;-82
Jordan McLaughlin;PG;MIN;23;29;7;22;571;224;85;174;48.9;29;75;38.7;25;37;67.6;6;41;47;122;31;34;4;31;546.4;2;0;-69
Jevon Carter;PG;PHX;24;49;21;28;731;223;80;197;40.6;44;111;39.6;19;23;82.6;24;67;91;64;30;37;11;73;542.2;0;0;-78
Elie Okobo;PG;PHX;22;53;22;31;705;215;72;181;39.8;25;71;35.2;46;67;68.7;16;72;88;113;38;24;4;53;536.1;0;0;-65
Raul Neto;PG;PHI;27;49;27;22;565;212;79;175;45.1;28;71;39.4;26;31;83.9;11;41;52;77;42;22;5;43;428.9;0;0;18
Brandon Goodwin;PG;ATL;24;34;13;21;430;206;76;190;40;26;87;29.9;28;30;93.3;11;61;72;51;29;12;4;43;387.9;0;0;-128
Shaquille Harrison;PG;CHI;26;42;13;29;455;201;74;158;46.8;16;40;40;37;48;77.1;18;58;76;45;19;33;16;50;487.7;1;0;72
J.J. Barea;PG;DAL;35;25;12;13;374;192;73;177;41.2;29;76;38.2;17;18;94.4;10;37;47;95;34;4;2;22;374.9;0;0;33
Dennis Smith Jr.;PG;NYK;22;34;7;27;537;187;72;211;34.1;16;54;29.6;27;53;50.9;21;57;78;98;58;28;8;65;477.6;0;0;-195
Yogi Ferrell;PG;SAC;26;44;17;27;484;185;67;169;39.6;19;69;27.5;32;37;86.5;6;42;48;59;25;14;4;31;360.1;0;0;-27
Quinn Cook;PG;LAL;26;38;30;8;409;183;76;173;43.9;25;66;37.9;6;9;66.7;7;33;40;40;25;11;1;23;302;0;0;83
Tyler Johnson;PG;PHX;27;31;11;20;515;178;65;171;38;24;83;28.9;24;32;75;10;42;52;50;24;12;8;43;351.4;0;0;-101
Brandon Knight;PG;DET;28;24;4;20;429;177;58;160;36.3;44;125;35.2;17;29;58.6;3;33;36;63;35;10;3;36;318.7;0;0;-64
Matthew Dellavedova;PG;CLE;29;56;17;39;787;169;59;172;34.3;19;89;21.3;32;37;86.5;18;55;73;172;57;19;1;76;517.6;1;0;-9
Dante Exum;PG;CLE;24;35;10;25;486;159;56;119;47.1;15;43;34.9;32;43;74.4;12;55;67;40;31;13;8;38;331.4;0;0;-109
Trey Burke;PG;PHI;27;25;13;12;329;147;59;127;46.5;16;38;42.1;13;18;72.2;15;20;35;53;12;7;1;21;280.5;0;0;38
Chris Clemons;PG;HOU;22;29;18;11;251;141;51;126;40.5;33;94;35.1;6;7;85.7;3;20;23;22;17;6;5;20;217.6;0;0;-43
Edmond Sumner;PG;IND;24;24;11;13;328;110;45;107;42.1;10;38;26.3;10;15;66.7;10;23;33;38;18;15;7;33;254.6;0;0;-21
Carsen Edwards;PG;BOS;21;35;24;11;316;106;37;113;32.7;21;68;30.9;11;13;84.6;6;37;43;22;15;10;3;33;214.6;0;0;-47
Stephen Curry;PG;GSW;31;5;1;4;139;104;33;82;40.2;12;49;24.5;26;26;100;4;22;26;33;16;5;2;11;189.7;1;0;-45
Ty Jerome;PG;PHX;22;27;13;14;300;98;37;103;35.9;13;45;28.9;11;14;78.6;6;34;40;42;18;14;3;27;242;0;0;-94
Tim Frazier;PG;DET;29;27;9;18;355;97;34;94;36.2;10;30;33.3;19;24;79.2;9;24;33;93;36;14;4;42;294.1;0;0;-54
PJ Dozier;PG;DEN;23;20;14;6;233;86;36;90;40;7;28;25;7;11;63.6;5;25;30;29;11;7;5;27;190.5;0;0;-10
Chris Chiozza;PG;BKN;24;20;8;12;231;73;28;69;40.6;15;34;44.1;2;2;100;5;29;34;43;17;15;2;21;212.3;0;0;58
Evan Turner;PG;MIN;31;19;3;16;251;62;25;67;37.3;0;5;0;12;14;85.7;8;30;38;38;26;9;8;20;189.6;0;0;-65
Derrick Walton Jr.;PG;DET;24;26;15;11;248;53;18;39;46.2;10;24;41.7;7;9;77.8;2;14;16;27;5;7;0;21;128.7;0;0;-8
Tremont Waters;PG;BOS;22;10;8;2;89;33;12;35;34.3;3;17;17.6;6;6;100;0;9;9;12;10;5;2;11;72.8;0;0;27
Jeremy Pargo;PG;GSW;33;3;0;3;44;25;11;22;50;3;7;42.9;0;1;0;1;2;3;8;4;1;0;8;39.6;0;0;0
Justin Robinson;PG;WAS;22;9;2;7;49;13;5;12;41.7;3;5;60;0;0;0;1;4;5;7;3;0;1;2;29.5;0;0;31
Gabe Vincent;PG;MIA;23;6;4;2;42;12;4;19;21.1;4;16;25;0;0;0;0;3;3;3;0;1;0;2;23.1;0;0;-6
Jordan Bone;PG;DET;22;10;3;7;53;12;5;20;25;2;10;20;0;0;0;0;4;4;8;2;1;0;6;29.8;0;0;0
Josh Magette;PG;ORL;30;8;3;5;38;12;5;15;33.3;1;4;25;1;2;50;1;5;6;5;5;3;1;4;33.7;0;0;1
Jalen Lecque;PG;PHX;19;4;1;3;26;10;4;10;40;0;4;0;2;2;100;0;0;0;2;1;0;0;2;12;0;0;-22
Shamorie Ponds;PG;TOR;21;4;4;0;11;9;3;5;60;1;2;50;2;2;100;0;1;1;2;0;0;1;2;16.2;0;0;0
Frank Mason;PG;MIL;25;5;5;0;23;5;1;7;14.3;1;4;25;2;4;50;2;2;4;6;3;1;0;3;18.8;0;0;8
Nigel Williams-Goss;PG;UTA;25;9;5;4;28;4;1;7;14.3;0;2;0;2;2;100;2;3;5;5;2;1;1;2;21.5;0;0;7
Jared Harper;PG;PHX;22;3;1;2;8;2;1;4;25;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-11
Jeremiah Martin;PG;BKN;23;3;3;0;16;2;1;5;20;0;1;0;0;0;0;0;2;2;2;0;1;1;0;13.4;0;0;2
Joe Chealey;PG;CHA;24;3;0;3;31;2;0;7;0;0;4;0;2;2;100;0;0;0;1;2;4;0;2;13.5;0;0;-17
Josh Gray;PG;NOP;26;2;1;1;23;2;1;2;50;0;0;0;0;0;0;1;1;2;2;5;0;0;1;2.4;0;0;-7
Justin Wright-Foreman;PG;UTA;22;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
LeBron James;SF;LAL;35;59;47;12;2059;1515;574;1154;49.7;129;372;34.7;238;338;70.4;57;403;460;627;236;73;30;105;3080.5;41;13;475
Kawhi Leonard;SF;LAC;28;50;37;13;1618;1347;467;1002;46.6;105;287;36.6;308;347;88.8;52;317;369;249;140;90;31;96;2386.3;13;1;373
Bojan Bogdanovic;SF;UTA;30;62;41;21;2059;1270;416;927;44.9;188;453;41.5;250;277;90.3;39;219;258;129;157;34;7;108;1739.1;0;0;290
Tobias Harris;SF;PHI;27;64;38;26;2214;1244;489;1032;47.4;116;316;36.7;150;187;80.2;53;380;433;200;97;49;35;146;2218.6;10;0;129
Khris Middleton;SF;MIL;28;55;44;11;1653;1159;424;850;49.9;133;318;41.8;178;196;90.8;40;301;341;225;113;51;7;122;1966.7;5;0;493
Andrew Wiggins;SF;GSW;25;53;15;38;1827;1154;429;962;44.6;108;326;33.1;188;264;71.2;66;206;272;195;131;45;53;126;1935.9;4;1;-183
T.J. Warren;SF;IND;26;60;38;22;1950;1118;451;851;53;68;182;37.4;148;183;80.9;57;180;237;87;74;70;27;166;1749.9;0;0;58
Jimmy Butler;SF;MIA;30;54;36;18;1851;1093;328;722;45.4;29;117;24.8;408;490;83.3;98;261;359;331;118;92;29;74;2265.3;10;3;225
Kelly Oubre Jr.;SF;PHX;24;56;22;34;1933;1046;373;826;45.2;108;307;35.2;192;246;78;67;294;361;85;83;71;40;192;1856.7;9;0;-27
Dillon Brooks;SF;MEM;24;64;32;32;1818;999;365;909;40.2;128;351;36.5;141;175;80.6;61;152;213;127;104;56;25;242;1584.1;0;0;-33
Harrison Barnes;SF;SAC;27;64;28;36;2231;941;326;711;45.9;93;243;38.3;196;244;80.3;61;245;306;152;80;38;10;82;1600.2;3;0;-54
Paul George;SF;LAC;29;41;29;12;1199;865;286;661;43.3;130;326;39.9;163;185;88.1;22;218;240;157;113;55;20;100;1500.5;5;0;184
Miles Bridges;SF;CHA;21;63;22;41;1935;823;312;727;42.9;98;291;33.7;101;125;80.8;85;265;350;108;94;40;46;130;1569;4;0;-409
Taurean Prince;SF;BKN;25;63;29;34;1830;766;276;728;37.9;145;423;34.3;69;87;79.3;49;326;375;116;127;56;24;156;1503;8;0;65
Gordon Hayward;SF;BOS;29;44;28;16;1465;751;295;588;50.2;71;182;39;90;107;84.1;43;241;284;180;77;33;19;77;1440.8;7;0;284
De'Andre Hunter;SF;ATL;22;61;18;43;1944;750;272;666;40.8;102;295;34.6;104;137;75.9;41;228;269;108;101;44;18;175;1319.8;2;0;-254
Cedi Osman;SF;CLE;24;64;19;45;1880;709;262;593;44.2;123;317;38.8;62;93;66.7;36;189;225;153;91;54;15;157;1324.5;2;0;-337
Glenn Robinson III;SF;PHI;26;59;16;43;1727;706;280;575;48.7;74;190;38.9;72;83;86.7;77;180;257;96;53;53;16;96;1312.4;1;0;-296
OG Anunoby;SF;TOR;22;62;44;18;1864;668;264;521;50.7;81;212;38.2;59;86;68.6;72;264;336;98;74;87;41;153;1528.2;5;0;224
Joe Ingles;SF;UTA;32;63;41;22;1884;604;210;482;43.6;119;302;39.4;65;84;77.4;22;229;251;325;121;55;9;134;1463.7;2;0;241
Jae Crowder;SF;MIA;29;57;26;31;1664;594;194;505;38.4;111;348;31.9;95;121;78.5;46;297;343;146;62;65;21;123;1420.6;6;0;-126
Danuel House Jr.;SF;HOU;26;57;35;22;1726;589;204;478;42.7;113;310;36.5;68;85;80;56;189;245;75;47;64;32;118;1236.5;2;0;111
Josh Hart;SF;NOP;25;57;24;33;1563;579;200;481;41.6;111;325;34.2;68;91;74.7;54;316;370;94;65;59;21;144;1339;9;0;-82
Cam Reddish;SF;ATL;20;56;16;40;1476;577;200;527;38;79;237;33.3;98;122;80.3;34;169;203;85;92;59;27;129;1114.1;0;0;-243
Kent Bazemore;SF;SAC;30;64;31;33;1604;557;185;495;37.4;78;228;34.2;109;142;76.8;24;253;277;85;85;70;39;182;1258.9;0;0;23
Mikal Bridges;SF;PHX;23;64;26;38;1730;557;206;401;51.4;56;158;35.4;89;105;84.8;57;197;254;112;63;92;38;141;1356.8;1;0;61
Rui Hachimura;SF;WAS;22;40;14;26;1189;536;214;450;47.6;20;72;27.8;88;107;82.2;63;178;241;68;40;34;5;88;1004.2;3;0;-201
Tony Snell;SF;DET;28;58;18;40;1613;465;167;377;44.3;102;253;40.3;29;29;100;9;101;110;124;30;29;15;98;885;0;0;-174
Derrick Jones Jr.;SF;MIA;23;50;31;19;1219;431;156;310;50.3;31;121;25.6;88;113;77.9;56;155;211;56;27;53;34;113;1002.2;0;0;-36
Kevin Knox II;SF;NYK;20;63;20;43;1139;407;141;393;35.9;62;195;31.8;63;97;64.9;28;151;179;59;45;21;28;101;812.3;0;0;-183
Trevor Ariza;SF;POR;34;52;21;31;1456;401;135;312;43.3;72;199;36.2;59;70;84.3;33;207;240;91;54;68;14;109;1017.5;0;0;-22
Cameron Johnson;SF;PHX;24;49;20;29;996;398;136;325;41.8;91;229;39.7;35;46;76.1;39;101;140;52;29;30;16;72;753;0;0;-75
Jonathan Isaac;SF;ORL;22;32;13;19;949;384;149;322;46.3;30;91;33;56;73;76.7;57;165;222;44;47;50;78;79;1053.4;5;0;10
Rondae Hollis-Jefferson;SF;TOR;25;51;35;16;977;367;136;287;47.4;2;17;11.8;93;127;73.2;95;149;244;89;48;43;22;105;940.3;2;0;96
James Ennis III;SF;ORL;29;60;38;22;1030;359;126;290;43.4;46;137;33.6;61;76;80.3;60;137;197;52;42;28;20;105;775.4;0;0;-7
Kyle Anderson;SF;MEM;26;58;30;28;1114;332;138;279;49.5;16;62;25.8;40;62;64.5;54;199;253;130;55;45;30;83;1000.6;0;0;-94
Justin Jackson;SF;DAL;24;56;35;21;904;327;123;305;40.3;45;148;30.4;36;44;81.8;26;112;138;45;12;12;9;57;611.1;0;0;3
Solomon Hill;SF;MIA;28;53;28;25;969;289;100;245;40.8;59;155;38.1;30;42;71.4;26;126;152;97;46;36;10;77;708.9;0;0;-59
Abdel Nader;SF;OKC;26;48;33;15;756;287;100;220;45.5;39;105;37.1;48;62;77.4;14;76;90;35;36;20;20;65;531.5;0;0;-59
Vince Carter;SF;ATL;43;58;18;40;848;284;102;293;34.8;57;195;29.2;23;29;79.3;18;105;123;47;33;23;25;85;613.1;0;0;-133
Isaac Bonga;SF;WAS;20;58;21;37;1026;266;96;184;52.2;22;55;40;52;64;81.3;61;122;183;61;41;37;21;136;710.1;0;0;22
Keita Bates-Diop;SF;DEN;24;39;10;29;665;258;89;208;42.8;31;94;33;49;69;71;21;91;112;30;14;17;21;38;537.4;0;0;-159
Torrey Craig;SF;DEN;29;48;34;14;845;245;95;205;46.3;35;106;33;20;31;64.5;48;107;155;33;21;17;31;108;603.5;2;0;-138
Sekou Doumbouya;SF;DET;19;37;10;27;731;241;91;232;39.2;28;97;28.9;31;46;67.4;20;97;117;17;35;20;8;78;455.9;2;0;-157
Rodney Hood;SF;POR;27;21;8;13;619;230;87;172;50.6;35;71;49.3;21;27;77.8;10;62;72;32;19;17;4;46;408.4;0;0;5
Wes Iwundu;SF;ORL;25;44;20;24;793;230;75;191;39.3;20;65;30.8;60;74;81.1;23;89;112;46;17;25;11;62;524.4;0;0;24
Cody Martin;SF;CHA;24;46;15;31;835;221;83;194;42.8;17;71;23.9;38;61;62.3;35;111;146;88;42;38;8;73;624.2;0;0;-73
Chandler Hutchison;SF;CHI;23;28;8;20;527;218;80;175;45.7;12;38;31.6;46;78;59;18;90;108;26;27;27;7;47;461.6;0;0;-144
Mario Hezonja;SF;POR;25;46;19;27;752;217;78;186;41.9;19;62;30.6;42;51;82.4;25;133;158;42;33;27;9;90;544.6;1;0;-155
Kelan Martin;SF;MIN;24;31;12;19;495;197;71;181;39.2;25;96;26;30;31;96.8;12;84;96;23;20;7;9;51;374.7;0;0;-22
Alfonzo McKinnie;SF;CLE;27;39;11;28;571;176;71;164;43.3;14;63;22.2;20;29;69;34;76;110;14;25;22;7;70;391;1;0;-79
Nassir Little;SF;POR;20;47;21;26;571;170;65;149;43.6;14;58;24.1;26;42;61.9;31;76;107;22;15;13;14;72;397.4;1;0;-54
Patrick McCaw;SF;TOR;24;36;26;10;866;168;66;157;42;23;68;33.8;13;18;72.2;19;61;80;77;27;36;4;58;472.5;1;0;-19
Rodions Kurucs;SF;BKN;22;39;13;26;501;162;60;134;44.8;25;65;38.5;17;28;60.7;18;79;97;33;35;17;3;66;352.9;0;0;-26
Otto Porter Jr.;SF;CHI;26;13;4;9;305;152;56;129;43.4;22;57;38.6;18;26;69.2;12;32;44;23;10;13;6;29;286.3;0;0;29
Justise Winslow;SF;MEM;23;11;7;4;352;124;50;129;38.8;6;27;22.2;18;27;66.7;16;57;73;44;24;7;5;38;289.6;1;0;52
JaKarr Sampson;SF;IND;26;25;15;10;328;109;48;79;60.8;2;12;16.7;11;20;55;14;40;54;8;7;9;9;41;232.8;0;0;14
Thabo Sefolosha;SF;HOU;35;41;27;14;436;92;37;91;40.7;15;54;27.8;3;8;37.5;21;72;93;25;15;24;12;43;334.1;0;0;36
Dragan Bender;SF;GSW;22;15;10;5;260;84;33;80;41.3;13;38;34.2;5;9;55.6;15;51;66;25;18;4;9;39;221.7;0;0;2
Admiral Schofield;SF;WAS;22;26;8;18;292;83;30;75;40;14;47;29.8;9;13;69.2;6;28;34;14;7;8;3;41;170.8;0;0;-32
Nicolas Batum;SF;CHA;31;22;6;16;505;79;28;81;34.6;14;49;28.6;9;10;90;25;75;100;66;22;17;8;41;351;0;0;-48
DeMarre Carroll;SF;HOU;33;21;10;11;231;73;21;54;38.9;7;27;25.9;24;36;66.7;11;36;47;18;16;4;4;28;164.4;0;0;36
Bruno Caboclo;SF;HOU;24;27;10;17;220;72;32;77;41.6;4;28;14.3;4;5;80;22;31;53;12;9;12;16;25;228.6;1;0;-17
Caleb Martin;SF;CHA;24;16;5;11;245;69;25;62;40.3;12;25;48;7;11;63.6;9;22;31;16;14;5;5;26;146.2;0;0;-11
Juan Toscano-Anderson;SF;GSW;26;12;3;9;271;69;29;62;46.8;8;23;34.8;3;5;60;9;43;52;26;16;13;5;30;208.4;0;0;-81
Jared Dudley;SF;LAL;34;40;29;11;311;58;20;50;40;16;34;47.1;2;2;100;5;38;43;19;6;12;3;36;177.1;0;0;7
Michael Kidd-Gilchrist;SF;DAL;26;21;10;11;231;52;19;60;31.7;5;20;25;9;11;81.8;12;43;55;13;13;2;5;32;145.5;0;0;2
Norvel Pelle;SF;PHI;27;20;11;9;178;42;18;35;51.4;0;0;0;6;12;50;16;44;60;7;13;1;25;39;189.5;0;0;-61
