PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
Henry Ellenson;PF;BKN;22;5;2;3;15;2;1;7;14.3;0;4;0;0;0;0;2;4;6;1;0;0;0;1;10.7;0;0;12
Jarred Vanderbilt;PF;DEN;20;4;2;2;13;2;1;1;100;0;0;0;0;0;0;0;2;2;1;2;0;0;1;3.9;0;0;-6
Jonah Bolden;PF;PHI;24;2;2;0;5;2;1;1;100;0;0;0;0;2;0;0;0;0;0;1;1;0;0;4;0;0;-12
Jarrell Brantley;PF;UTA;23;2;0;2;9;0;0;0;0;0;0;0;0;0;0;0;4;4;1;1;0;2;1;11.3;0;0;1
Kostas Antetokounmpo;PF;LAL;22;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2.7;0;0;-2
Trae Young;PG;ATL;21;36;7;29;1265;1042;335;757;44.3;124;338;36.7;248;293;84.6;20;143;163;304;172;42;3;59;1656.6;12;2;-196
Luka Doncic;PG;DAL;20;35;22;13;1151;1020;330;705;46.8;103;317;32.5;257;323;79.6;52;286;338;315;152;38;5;84;1875.1;25;11;205
Damian Lillard;PG;POR;29;38;16;22;1392;1016;317;719;44.1;129;358;36;253;284;89.1;19;138;157;287;105;36;15;68;1682.9;8;0;44
Russell Westbrook;PG;HOU;31;33;23;10;1161;811;304;706;43.1;37;160;23.1;166;210;79;50;204;254;232;146;50;12;126;1503.8;13;6;108
Devonte' Graham;PG;CHA;24;42;15;27;1476;781;245;654;37.5;149;391;38.1;142;172;82.6;35;122;157;325;127;38;13;78;1482.9;12;0;-116
Terry Rozier;PG;CHA;25;42;15;27;1429;758;269;638;42.2;110;284;38.7;110;130;84.6;35;143;178;181;104;49;7;95;1307.1;1;0;-287
Collin Sexton;PG;CLE;21;39;12;27;1227;729;282;623;45.3;40;127;31.5;125;151;82.8;39;86;125;87;78;38;4;78;1057.5;0;0;-270
Kemba Walker;PG;BOS;29;33;23;10;1049;724;243;557;43.6;116;294;39.5;122;140;87.1;25;102;127;171;74;30;18;52;1202.9;1;0;172
Jamal Murray;PG;DEN;22;39;27;12;1264;699;258;591;43.7;64;197;32.5;119;130;91.5;33;129;162;182;82;52;11;68;1273.4;1;0;196
Dennis Schroder;PG;OKC;26;38;21;17;1163;694;264;566;46.6;68;193;35.2;98;120;81.7;11;133;144;139;107;25;10;85;1073.3;0;0;173
Chris Paul;PG;OKC;34;39;22;17;1242;650;225;476;47.3;64;173;37;136;152;89.5;12;186;198;252;79;62;5;93;1387.6;4;0;118
Derrick Rose;PG;DET;31;34;12;22;864;606;244;498;49;34;102;33.3;84;95;88.4;20;59;79;196;90;29;11;37;1024.8;3;0;-8
Ja Morant;PG;MEM;20;34;17;17;1004;604;227;469;48.4;30;77;39;120;150;80;23;93;116;235;113;34;9;57;1111.7;6;0;-28
Kyle Lowry;PG;TOR;33;28;16;12;1077;577;170;423;40.2;89;253;35.2;148;172;86;15;112;127;219;83;33;13;88;1112.9;6;1;72
Ben Simmons;PG;PHI;23;38;24;14;1349;568;233;415;56.1;2;5;40;100;171;58.5;71;213;284;323;133;83;26;129;1587.3;20;3;95
Eric Bledsoe;PG;MIL;30;33;29;4;867;514;191;393;48.6;43;121;35.5;89;107;83.2;25;127;152;173;74;31;19;71;1031.9;0;0;262
Malcolm Brogdon;PG;IND;27;27;18;9;824;477;171;383;44.6;37;111;33.3;98;105;93.3;17;101;118;200;72;23;5;55;930.6;7;0;86
Darius Garland;PG;CLE;19;39;12;27;1155;473;178;436;40.8;72;197;36.5;45;52;86.5;17;61;78;132;97;29;0;56;754.6;0;0;-204
Coby White;PG;CHI;19;40;14;26;969;459;170;450;37.8;75;212;35.4;44;61;72.1;16;125;141;87;60;32;3;58;803.7;0;0;-137
Goran Dragic;PG;MIA;33;29;20;9;811;451;155;345;44.9;65;162;40.1;76;106;71.7;12;76;88;144;74;17;7;51;770.6;1;0;24
Ish Smith;PG;WAS;31;39;13;26;1022;440;185;407;45.5;38;108;35.2;32;50;64;19;98;117;176;51;33;14;59;934.4;0;0;-86
Ricky Rubio;PG;PHX;29;33;14;19;1063;437;156;384;40.6;38;116;32.8;87;105;82.9;24;131;155;306;84;42;7;82;1145;13;1;79
Patty Mills;PG;SAS;31;38;17;21;883;434;148;339;43.7;85;209;40.7;53;67;79.1;11;49;60;78;36;32;5;57;698;0;0;111
Jeff Teague;PG;MIN;31;32;12;20;905;433;140;311;45;32;84;38.1;121;140;86.4;15;70;85;198;74;24;12;69;866;3;0;-79
D.J. Augustin;PG;ORL;32;38;18;20;988;411;126;319;39.5;46;131;35.1;113;129;87.6;15;76;91;183;52;27;1;44;826.7;0;0;40
Aaron Holiday;PG;IND;23;37;24;13;887;402;149;351;42.5;59;143;41.3;45;52;86.5;15;77;92;137;52;30;7;71;776.9;2;0;91
Tomas Satoransky;PG;CHI;28;40;14;26;1154;402;147;328;44.8;46;126;36.5;62;71;87.3;40;108;148;211;80;56;6;80;1002.1;2;0;35
Lonzo Ball;PG;NOP;22;32;10;22;949;386;146;360;40.6;72;202;35.6;22;41;53.7;39;134;173;186;83;38;10;59;933.6;6;1;-106
De'Aaron Fox;PG;SAC;22;21;6;15;642;384;135;295;45.8;21;68;30.9;93;129;72.1;19;67;86;145;73;30;11;61;754.7;4;0;-40
George Hill;PG;MIL;33;38;32;6;814;379;136;250;54.4;59;115;51.3;48;59;81.4;38;84;122;120;33;29;4;53;771.4;0;0;165
Isaiah Thomas;PG;WAS;30;30;10;20;711;371;133;329;40.4;56;139;40.3;49;60;81.7;7;37;44;123;62;12;5;62;597.3;1;0;-156
Dejounte Murray;PG;SAS;23;34;15;19;812;351;145;295;49.2;15;45;33.3;46;58;79.3;41;156;197;141;72;56;10;77;924.9;3;0;-138
Derrick White;PG;SAS;25;36;17;19;847;343;122;261;46.7;33;89;37.1;66;81;81.5;17;91;108;113;42;18;26;73;732.1;0;0;40
Kyrie Irving;PG;BKN;27;12;5;7;392;335;122;263;46.4;32;92;34.8;59;63;93.7;10;53;63;82;28;13;6;33;562.6;2;1;13
Mike Conley;PG;UTA;32;22;13;9;647;299;99;271;36.5;40;111;36;61;76;80.3;16;57;73;102;45;16;4;48;554.6;0;0;27
Monte Morris;PG;DEN;24;39;27;12;697;294;120;265;45.3;26;63;41.3;28;36;77.8;10;49;59;129;23;26;9;30;640.3;0;0;8
Emmanuel Mudiay;PG;UTA;23;36;25;11;630;288;114;234;48.7;21;60;35;39;53;73.6;13;84;97;92;55;13;8;55;550.4;0;0;2
Kris Dunn;PG;CHI;25;40;14;26;985;287;119;279;42.7;23;90;25.6;26;36;72.2;20;122;142;132;49;81;13;133;888.4;0;0;-21
Jalen Brunson;PG;DAL;23;39;24;15;664;286;112;247;45.3;27;86;31.4;35;45;77.8;18;75;93;130;41;15;3;52;605.6;2;0;102
Ky Bowman;PG;GSW;22;36;8;28;810;271;108;262;41.2;31;89;34.8;24;29;82.8;18;74;92;104;45;35;5;82;612.4;0;0;-83
Patrick Beverley;PG;LAC;31;32;23;9;932;260;97;236;41.1;47;140;33.6;19;31;61.3;40;157;197;117;43;42;22;105;820.9;4;0;134
T.J. McConnell;PG;IND;27;37;23;14;701;255;116;226;51.3;4;11;36.4;19;25;76;20;79;99;194;54;23;5;39;694.8;1;0;8
Tyus Jones;PG;MEM;23;40;18;22;777;255;105;239;43.9;21;65;32.3;24;32;75;5;58;63;189;41;37;5;30;699.1;0;0;-68
Cory Joseph;PG;SAC;28;39;15;24;1006;254;98;252;38.9;26;81;32.1;32;35;91.4;21;83;104;144;48;31;14;80;681.8;0;0;-65
Shabazz Napier;PG;MIN;28;25;9;16;534;234;78;202;38.6;30;113;26.5;48;58;82.8;6;54;60;103;50;27;6;34;509.5;0;0;-1
Brad Wanamaker;PG;BOS;30;36;26;10;674;231;74;174;42.5;16;47;34;67;74;90.5;12;64;76;99;43;25;10;66;532.7;0;0;100
Frank Ntilikina;PG;NYK;21;37;10;27;815;231;84;212;39.6;30;92;32.6;33;38;86.8;15;66;81;117;48;39;13;95;611.7;0;0;-88
De'Anthony Melton;PG;MEM;21;29;13;16;494;226;80;175;45.7;17;53;32.1;49;56;87.5;22;89;111;87;42;37;10;55;588.7;0;0;119
Rajon Rondo;PG;LAL;33;27;22;5;582;205;80;197;40.6;25;71;35.2;20;25;80;14;89;103;147;57;25;2;32;573.1;2;0;61
Elfrid Payton;PG;NYK;25;22;8;14;558;193;84;201;41.8;10;40;25;15;28;53.6;26;64;90;125;41;34;7;41;570.5;1;0;-62
Frank Jackson;PG;NOP;21;31;11;20;401;183;66;173;38.2;24;82;29.3;27;35;77.1;5;28;33;26;27;9;2;43;267.6;0;0;-94
Tyler Johnson;PG;PHX;27;27;10;17;458;156;58;150;38.7;20;72;27.8;20;26;76.9;9;41;50;47;21;9;7;38;313.5;0;0;-109
Ryan Arcidiacono;PG;CHI;25;36;14;22;542;147;49;123;39.8;31;73;42.5;18;24;75;14;46;60;56;20;16;2;58;337;0;0;-28
Elie Okobo;PG;PHX;22;30;13;17;344;146;49;111;44.1;17;43;39.5;31;47;66;6;31;37;63;13;13;3;26;319.9;0;0;24
Trey Burke;PG;PHI;27;21;12;9;307;145;58;120;48.3;16;36;44.4;13;18;72.2;14;20;34;50;11;7;1;18;273.8;0;0;56
Yogi Ferrell;PG;SAC;26;29;11;18;372;140;50;121;41.3;12;44;27.3;28;32;87.5;4;32;36;46;19;10;3;23;272.2;0;0;-37
Chris Clemons;PG;HOU;22;24;15;9;220;131;47;109;43.1;33;85;38.8;4;5;80;2;18;20;18;14;6;5;20;201;0;0;-13
Quinn Cook;PG;LAL;26;25;21;4;312;124;52;119;43.7;15;43;34.9;5;6;83.3;4;22;26;35;21;7;1;15;210.7;0;0;59
Raul Neto;PG;PHI;27;31;18;13;338;120;49;100;49;16;39;41;6;8;75;5;26;31;44;26;15;2;22;248.2;0;0;5
Dennis Smith Jr.;PG;NYK;22;21;3;18;339;109;41;126;32.5;12;41;29.3;15;30;50;13;31;44;57;30;10;7;44;268.3;0;0;-124
J.J. Barea;PG;DAL;35;11;6;5;179;99;39;88;44.3;16;36;44.4;5;5;100;4;16;20;38;15;3;1;6;177;0;0;46
Michael Carter-Williams;PG;ORL;28;19;9;10;310;99;35;93;37.6;7;30;23.3;22;31;71;18;42;60;38;17;20;8;27;295;0;0;2
Matthew Dellavedova;PG;CLE;29;37;12;25;478;97;34;106;32.1;8;58;13.8;21;22;95.5;12;36;48;101;30;15;1;57;324.1;0;0;-27
Tim Frazier;PG;DET;29;23;7;16;299;94;33;84;39.3;10;26;38.5;18;22;81.8;8;18;26;80;28;13;3;35;265.2;0;0;-56
Carsen Edwards;PG;BOS;21;27;19;8;267;87;29;95;30.5;18;59;30.5;11;13;84.6;5;34;39;20;13;9;2;24;183.8;0;0;-24
Dante Exum;PG;CLE;24;17;6;11;183;86;32;58;55.2;9;18;50;13;17;76.5;3;21;24;15;18;6;2;14;143.3;0;0;-22
Jevon Carter;PG;PHX;24;24;11;13;327;82;30;82;36.6;16;46;34.8;6;8;75;11;35;46;37;19;20;7;35;254.7;0;0;-17
Stephen Curry;PG;GSW;31;4;1;3;112;81;27;66;40.9;9;37;24.3;18;18;100;4;16;20;26;15;5;2;10;150;1;0;-32
Brandon Knight;PG;CLE;28;14;3;11;203;78;28;77;36.4;19;56;33.9;3;9;33.3;3;15;18;29;14;5;2;17;150.1;0;0;-20
Brandon Goodwin;PG;ATL;24;11;3;8;150;75;28;67;41.8;11;32;34.4;8;8;100;3;18;21;18;10;8;2;18;147.2;0;0;-45
Edmond Sumner;PG;IND;24;15;6;9;227;75;30;69;43.5;7;22;31.8;8;11;72.7;7;17;24;26;9;11;4;25;178.8;0;0;-21
Shaquille Harrison;PG;CHI;26;23;9;14;179;63;23;58;39.7;4;13;30.8;13;20;65;7;27;34;25;6;11;5;21;183.3;1;0;30
Evan Turner;PG;ATL;31;18;3;15;230;60;24;63;38.1;0;5;0;12;14;85.7;7;29;36;36;25;8;8;18;180.2;0;0;-69
Derrick Walton Jr.;PG;LAC;24;20;12;8;206;49;17;34;50;9;20;45;6;7;85.7;2;12;14;20;4;4;0;18;103.8;0;0;4
Ty Jerome;PG;PHX;22;10;3;7;134;42;16;49;32.7;6;20;30;4;5;80;3;14;17;22;9;11;0;13;119.4;0;0;-69
Jordan McLaughlin;PG;MIN;23;6;3;3;94;30;11;32;34.4;4;15;26.7;4;4;100;1;9;10;16;5;5;0;6;76;0;0;-25
Chris Chiozza;PG;BKN;24;10;2;8;123;27;10;34;29.4;7;16;43.8;0;0;0;0;15;15;28;9;10;2;12;114;0;0;49
Tremont Waters;PG;BOS;22;5;4;1;39;22;8;20;40;2;11;18.2;4;4;100;0;3;3;5;5;3;2;4;43.1;0;0;9
Justin Robinson;PG;WAS;22;9;2;7;49;13;5;12;41.7;3;5;60;0;0;0;1;4;5;7;3;0;1;2;29.5;0;0;31
Josh Magette;PG;ORL;30;8;3;5;38;12;5;15;33.3;1;4;25;1;2;50;1;5;6;5;5;3;1;4;33.7;0;0;1
Reggie Jackson;PG;DET;29;2;1;1;36;10;4;11;36.4;1;5;20;1;1;100;1;4;5;8;1;0;0;2;27;0;0;1
Shamorie Ponds;PG;TOR;21;4;4;0;11;9;3;5;60;1;2;50;2;2;100;0;1;1;2;0;0;1;2;16.2;0;0;0
Frank Mason;PG;MIL;25;4;4;0;18;5;1;7;14.3;1;4;25;2;4;50;1;1;2;5;1;1;0;2;16.9;0;0;17
Jordan Bone;PG;DET;22;3;1;2;6;4;2;5;40;0;1;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;-1
Nigel Williams-Goss;PG;UTA;25;9;5;4;28;4;1;7;14.3;0;2;0;2;2;100;2;3;5;5;2;1;1;2;21.5;0;0;7
Josh Gray;PG;NOP;26;2;1;1;23;2;1;2;50;0;0;0;0;0;0;1;1;2;2;5;0;0;1;2.4;0;0;-7
Jared Harper;PG;PHX;22;1;1;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1
LeBron James;SF;LAL;35;37;31;6;1293;939;359;735;48.8;80;228;35.1;141;204;69.1;40;256;296;397;138;48;20;66;1955.7;29;9;345
Bojan Bogdanovic;SF;UTA;30;38;27;11;1262;798;261;586;44.5;114;275;41.5;162;180;90;24;139;163;79;106;23;5;69;1090.1;0;0;261
Tobias Harris;SF;PHI;27;40;25;15;1359;775;305;633;48.2;66;187;35.3;99;123;80.5;31;232;263;119;63;31;25;97;1374.1;5;0;117
Kawhi Leonard;SF;LAC;28;30;22;8;966;773;273;601;45.4;53;153;34.6;174;196;88.8;33;193;226;152;101;57;16;59;1390.2;8;0;230
Kelly Oubre Jr.;SF;PHX;24;39;16;23;1323;721;257;552;46.6;73;204;35.8;134;170;78.8;48;202;250;63;61;58;29;126;1315.5;7;0;6
Andrew Wiggins;SF;MIN;24;30;12;18;1045;708;264;598;44.1;64;200;32;116;155;74.8;40;117;157;100;74;20;30;70;1122.4;1;0;-31
Jimmy Butler;SF;MIA;30;34;24;10;1195;705;206;461;44.7;24;91;26.4;269;325;82.8;68;171;239;220;85;65;19;45;1488.8;7;3;220
T.J. Warren;SF;IND;26;39;24;15;1258;698;278;551;50.5;47;128;36.7;95;116;81.9;39;111;150;53;49;39;16;102;1073.5;0;0;78
Khris Middleton;SF;MIL;28;34;28;6;970;657;242;499;48.5;73;181;40.3;100;112;89.3;29;168;197;130;67;32;6;78;1135.4;2;0;283
Paul George;SF;LAC;29;26;19;7;799;610;198;462;42.9;94;238;39.5;120;132;90.9;12;143;155;97;85;38;12;65;1006.5;2;0;110
Harrison Barnes;SF;SAC;27;39;15;24;1365;601;204;452;45.1;54;152;35.5;139;175;79.4;36;151;187;87;50;26;6;48;1001.9;3;0;-24
Dillon Brooks;SF;MEM;23;40;18;22;1115;596;215;526;40.9;81;216;37.5;85;102;83.3;38;94;132;82;64;39;14;154;972.4;0;0;-69
Miles Bridges;SF;CHA;21;42;15;27;1287;524;203;449;45.2;63;178;35.4;55;70;78.6;52;181;233;80;70;27;32;92;1030.6;3;0;-347
Glenn Robinson III;SF;GSW;26;40;8;32;1273;486;193;422;45.7;51;132;38.6;49;58;84.5;57;133;190;64;41;38;9;75;910;1;0;-258
Taurean Prince;SF;BKN;25;38;18;20;1152;469;171;452;37.8;95;265;35.8;32;41;78;33;220;253;81;78;34;17;98;969.1;7;0;57
De'Andre Hunter;SF;ATL;22;39;8;31;1218;464;169;422;40;63;187;33.7;63;82;76.8;16;127;143;68;64;25;9;102;775.6;1;0;-224
Joe Ingles;SF;UTA;32;39;27;12;1162;420;145;328;44.2;86;206;41.7;44;54;81.5;15;147;162;181;72;36;6;82;939.9;2;0;159
OG Anunoby;SF;TOR;22;38;24;14;1139;418;167;337;49.6;53;141;37.6;31;49;63.3;40;181;221;61;47;40;27;96;928.7;4;0;159
Cedi Osman;SF;CLE;24;39;12;27;1147;415;157;352;44.6;68;181;37.6;33;54;61.1;18;117;135;84;56;34;12;89;785;1;0;-189
Jae Crowder;SF;MEM;29;38;16;22;1147;396;132;351;37.6;72;235;30.6;60;77;77.9;34;199;233;111;49;39;14;77;952.1;5;0;-121
Jonathan Isaac;SF;ORL;22;32;13;19;949;384;149;322;46.3;30;91;33;56;73;76.7;57;165;222;44;47;50;78;79;1053.4;5;0;10
Josh Hart;SF;NOP;24;33;10;23;928;356;121;295;41;71;207;34.3;43;58;74.1;30;165;195;49;38;33;9;90;751.5;4;0;-90
Rui Hachimura;SF;WAS;21;25;8;17;729;348;146;303;48.2;10;48;20.8;46;54;85.2;39;106;145;40;20;18;3;57;625;2;0;-204
Gordon Hayward;SF;BOS;29;21;14;7;665;345;141;268;52.6;32;85;37.6;31;37;83.8;21;103;124;84;33;15;10;34;661.8;4;0;121
Danuel House Jr.;SF;HOU;26;32;22;10;988;336;117;269;43.5;66;174;37.9;36;50;72;36;92;128;41;29;30;17;70;663.1;0;0;103
Kent Bazemore;SF;POR;30;40;16;24;1018;312;105;302;34.8;51;153;33.3;51;64;79.7;11;146;157;52;56;40;29;112;729.4;0;0;-14
Cam Reddish;SF;ATL;20;36;7;29;929;300;103;317;32.5;38;141;27;56;72;77.8;23;112;135;57;61;38;17;68;651.5;0;0;-229
Tony Snell;SF;DET;28;36;12;24;943;296;108;229;47.2;67;157;42.7;13;13;100;6;56;62;51;17;15;6;62;492.9;0;0;-146
Kevin Knox II;SF;NYK;20;39;11;28;763;294;101;267;37.8;46;139;33.1;46;70;65.7;16;107;123;43;27;18;17;63;584.1;0;0;-153
Cameron Johnson;SF;PHX;23;36;15;21;706;278;95;230;41.3;62;160;38.8;26;35;74.3;32;74;106;33;22;16;10;53;510.7;0;0;-88
Mikal Bridges;SF;PHX;23;39;16;23;877;268;98;195;50.3;19;64;29.7;53;65;81.5;32;118;150;48;34;53;16;78;693;0;0;48
Rondae Hollis-Jefferson;SF;TOR;25;31;19;12;638;265;98;208;47.1;2;13;15.4;67;87;77;73;90;163;48;33;27;12;67;616.6;2;0;21
James Ennis III;SF;PHI;29;39;25;14;688;252;88;200;44;35;95;36.8;41;53;77.4;44;89;133;36;25;19;13;77;536.6;0;0;20
Rodney Hood;SF;POR;27;21;8;13;619;230;87;172;50.6;35;71;49.3;21;27;77.8;10;62;72;32;19;17;4;46;408.4;0;0;5
Solomon Hill;SF;MEM;28;38;18;20;727;221;79;195;40.5;44;119;37;19;26;73.1;21;100;121;73;31;29;5;57;546.7;0;0;-20
Justin Jackson;SF;DAL;24;35;22;13;550;218;82;197;41.6;33;101;32.7;21;26;80.8;14;72;86;21;7;9;4;41;384.7;0;0;44
Derrick Jones Jr.;SF;MIA;22;25;17;8;607;216;78;164;47.6;15;64;23.4;45;59;76.3;19;79;98;23;18;31;17;62;494.1;0;0;-29
Abdel Nader;SF;OKC;26;31;20;11;514;196;71;150;47.3;28;76;36.8;26;33;78.8;10;40;50;23;27;11;10;42;326.5;0;0;-27
Keita Bates-Diop;SF;MIN;23;26;8;18;477;188;64;148;43.2;26;72;36.1;34;49;69.4;13;64;77;14;10;13;11;29;363.4;0;0;-114
Trevor Ariza;SF;SAC;34;30;12;18;743;187;62;156;39.7;42;114;36.8;21;27;77.8;21;121;142;46;27;34;7;59;522.4;0;0;-38
Kyle Anderson;SF;MEM;26;34;16;18;580;169;68;148;45.9;7;30;23.3;26;41;63.4;33;98;131;76;27;24;14;48;527.2;0;0;-43
Vince Carter;SF;ATL;42;33;7;26;509;158;57;173;32.9;32;116;27.6;12;17;70.6;6;56;62;32;19;12;13;55;336.4;0;0;-76
Isaac Bonga;SF;WAS;20;34;11;23;573;140;52;101;51.5;6;23;26.1;30;41;73.2;32;75;107;39;20;23;10;76;405.9;0;0;-34
Mario Hezonja;SF;POR;24;30;12;18;484;136;47;120;39.2;12;39;30.8;30;36;83.3;17;99;116;27;22;18;4;66;359.7;1;0;-106
Justise Winslow;SF;MIA;23;11;7;4;352;124;50;129;38.8;6;27;22.2;18;27;66.7;16;57;73;44;24;7;5;38;289.6;1;0;52
Cody Martin;SF;CHA;24;30;10;20;442;117;40;101;39.6;8;39;20.5;29;42;69;17;59;76;37;18;22;5;43;326.7;0;0;9
Patrick McCaw;SF;TOR;24;18;11;7;492;113;46;105;43.8;15;45;33.3;6;8;75;10;38;48;44;20;21;1;31;282.6;1;0;-58
Wes Iwundu;SF;ORL;25;25;12;13;427;105;34;101;33.7;4;25;16;33;37;89.2;17;51;68;23;14;14;8;36;273.1;0;0;12
Otto Porter Jr.;SF;CHI;26;9;3;6;226;101;35;84;41.7;16;40;40;15;20;75;8;23;31;14;7;9;3;20;188.2;0;0;7
Nassir Little;SF;POR;19;29;11;18;367;99;37;95;38.9;6;36;16.7;19;31;61.3;22;58;80;15;11;8;9;41;257.5;1;0;-46
Kelan Martin;SF;MIN;24;17;8;9;295;98;39;109;35.8;15;57;26.3;5;5;100;5;53;58;9;6;3;5;32;199.1;0;0;-6
Rodions Kurucs;SF;BKN;21;23;7;16;295;96;36;76;47.4;14;32;43.8;10;18;55.6;12;45;57;22;23;10;2;45;210.4;0;0;-23
Admiral Schofield;SF;WAS;22;24;7;17;288;83;30;74;40.5;14;46;30.4;9;12;75;6;27;33;14;7;7;3;41;166.6;0;0;-28
Torrey Craig;SF;DEN;29;26;20;6;340;83;32;78;41;10;39;25.6;9;15;60;17;40;57;16;10;7;13;50;225.4;0;0;-43
Sekou Doumbouya;SF;DET;19;13;4;9;205;81;31;68;45.6;8;23;34.8;11;17;64.7;5;31;36;4;8;7;3;30;152.2;2;0;26
Alfonzo McKinnie;SF;CLE;27;25;7;18;290;77;30;81;37;8;33;24.2;9;13;69.2;17;36;53;6;12;13;3;33;185.6;0;0;-31
Chandler Hutchison;SF;CHI;23;13;3;10;194;74;23;54;42.6;6;14;42.9;22;35;62.9;1;39;40;9;14;6;3;17;148.5;0;0;-38
JaKarr Sampson;SF;IND;26;13;8;5;198;64;30;48;62.5;2;10;20;2;8;25;8;26;34;4;6;6;7;25;143.8;0;0;15
Bruno Caboclo;SF;MEM;24;22;7;15;192;62;28;69;40.6;4;25;16;2;3;66.7;17;27;44;10;7;10;12;23;188.8;1;0;-19
Nicolas Batum;SF;CHA;31;18;6;12;403;62;22;62;35.5;12;41;29.3;6;6;100;18;56;74;49;21;14;8;33;269.3;0;0;-27
Thabo Sefolosha;SF;HOU;35;25;18;7;249;49;19;51;37.3;11;32;34.4;0;1;0;13;41;54;16;7;10;4;24;172.8;0;0;-11
Michael Kidd-Gilchrist;SF;CHA;26;12;4;8;160;48;18;53;34;5;17;29.4;7;9;77.8;9;26;35;10;7;0;3;18;107;0;0;22
Jared Dudley;SF;LAL;34;26;20;6;214;39;13;32;40.6;11;22;50;2;2;100;3;22;25;14;3;8;2;27;117;0;0;-17
DeMarre Carroll;SF;SAS;33;15;7;8;135;33;9;29;31;3;13;23.1;12;20;60;7;24;31;11;10;2;2;20;88.7;0;0;19
Oshae Brissett;SF;TOR;21;13;9;4;113;30;11;30;36.7;3;12;25;5;6;83.3;8;12;20;4;4;3;1;15;68;0;0;19
Norvel Pelle;SF;PHI;26;10;6;4;104;28;12;19;63.2;0;0;0;4;8;50;8;24;32;5;7;1;14;23;111.9;0;0;-30
Thanasis Antetokounmpo;SF;MIL;27;13;12;1;55;26;11;20;55;0;2;0;4;8;50;6;1;7;6;5;1;1;7;44.4;0;0;-16
Jaylen Hoard;SF;POR;20;9;5;4;55;21;8;20;40;0;2;0;5;8;62.5;7;10;17;2;4;4;0;2;52.4;0;0;8
Stanley Johnson;SF;TOR;23;12;8;4;66;19;7;25;28;2;12;16.7;3;4;75;3;12;15;2;7;3;1;6;45;0;0;-2
Ignas Brazdeikis;SF;NYK;21;9;1;8;53;17;6;22;27.3;1;9;11.1;4;5;80;2;3;5;4;2;0;1;3;30;0;0;-12
Dragan Bender;SF;MIL;22;3;3;0;29;15;6;8;75;2;4;50;1;1;100;0;2;2;3;1;0;2;6;26.9;0;0;18
Chandler Parsons;SF;ATL;31;5;0;5;54;14;5;18;27.8;4;14;28.6;0;0;0;1;6;7;3;3;4;1;3;38.9;0;0;-40
Caleb Martin;SF;CHA;24;5;0;5;32;9;3;10;30;0;3;0;3;5;60;1;4;5;3;3;1;2;3;25.5;0;0;-3
BJ Johnson;SF;ORL;24;2;2;0;8;2;1;1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-3
Keldon Johnson;SF;SAS;20;2;0;2;7;2;1;4;25;0;0;0;0;0;0;0;2;2;0;0;0;0;0;4.4;0;0;9
Vlatko Cancar;SF;DEN;22;6;2;4;10;2;0;1;0;0;0;0;2;2;100;1;0;1;2;0;0;0;0;6.2;0;0;9
Zylan Cheatham;SF;NOP;24;2;1;1;20;2;1;4;25;0;1;0;0;0;0;0;3;3;1;1;0;0;3;6.1;0;0;-23
KZ Okpala;SF;MIA;20;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0.2;0;0;-7
Stanton Kidd;SF;UTA;27;4;3;1;15;0;0;3;0;0;1;0;0;0;0;0;3;3;1;2;0;0;3;3.1;0;0;-1
James Harden;SG;HOU;30;37;26;11;1374;1395;405;895;45.3;189;498;38;396;460;86.1;37;191;228;278;179;66;32;118;2200.6;13;2;211
Zach LaVine;SG;CHI;24;40;14;26;1358;975;333;766;43.5;125;318;39.3;184;223;82.5;28;155;183;160;128;56;19;86;1531.6;1;0;-56
Devin Booker;SG;PHX;23;36;16;20;1300;928;324;643;50.4;67;187;35.8;213;233;91.4;21;116;137;234;139;27;9;108;1412.4;4;0;22
Donovan Mitchell;SG;UTA;23;38;26;12;1309;919;344;747;46.1;82;231;35.5;149;177;84.2;28;138;166;168;91;42;10;92;1435.2;1;0;127
Bradley Beal;SG;WAS;26;32;9;23;1157;887;304;698;43.6;79;258;30.6;200;240;83.3;35;115;150;209;106;34;10;77;1406.5;7;0;-219
DeMar DeRozan;SG;SAS;30;38;17;21;1291;852;324;606;53.5;8;25;32;196;237;82.7;23;180;203;190;94;37;12;107;1433.6;3;0;-119
CJ McCollum;SG;POR;28;39;16;23;1409;847;337;747;45.1;101;273;37;72;91;79.1;28;136;164;147;70;31;26;100;1365.3;1;0;-21
Spencer Dinwiddie;SG;BKN;26;38;18;20;1169;840;279;661;42.2;70;242;28.9;212;269;78.8;13;108;121;245;109;29;14;120;1372.7;5;0;60
Buddy Hield;SG;SAC;27;39;15;24;1332;791;287;692;41.5;142;383;37.1;75;91;82.4;36;164;200;121;103;31;12;100;1238.5;2;0;-65
