PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
Cody Zeller;C;CHA;27;13;6;7;339;157;60;114;52.6;10;26;38.5;27;38;71.1;45;69;114;16;19;8;4;33;334.8;4;0;-63
Collin Sexton;PG;CLE;20;13;4;9;393;233;89;204;43.6;20;55;36.4;35;45;77.8;12;30;42;28;21;8;1;31;331.4;0;0;-36
Cory Joseph;PG;SAC;28;13;6;7;282;71;28;78;35.9;4;20;20;11;11;100;9;24;33;45;18;5;9;27;202.1;0;0;-21
Courtney Lee;SG;DAL;34;3;2;1;26;8;4;9;44.4;0;3;0;0;0;0;0;1;1;0;0;0;0;2;9.2;0;0;-9
D.J. Augustin;PG;ORL;32;13;6;7;329;128;47;113;41.6;11;36;30.6;23;26;88.5;7;20;27;57;14;6;0;12;249.9;0;0;-3
D.J. Wilson;PF;MIL;23;5;4;1;22;10;4;12;33.3;2;9;22.2;0;0;0;0;4;4;2;2;0;0;2;15.8;0;0;-5
Damian Jones;C;ATL;24;12;3;9;200;73;32;47;68.1;2;3;66.7;7;12;58.3;16;23;39;9;10;8;11;36;180.3;0;0;-71
Damian Lillard;PG;POR;29;14;5;9;536;401;126;279;45.2;46;129;35.7;103;111;92.8;7;62;69;100;40;16;8;32;665.8;2;0;15
Damion Lee;SG;GSW;27;11;2;9;241;110;35;91;38.5;12;35;34.3;28;33;84.8;9;34;43;20;13;8;0;18;202.6;1;0;-20
Damyean Dotson;SG;NYK;25;10;3;7;129;47;19;46;41.3;7;24;29.2;2;3;66.7;2;12;14;8;3;4;1;7;87.8;0;0;16
D'Angelo Russell;SG;GSW;23;10;1;9;315;243;85;187;45.5;28;79;35.4;45;59;76.3;2;34;36;67;34;8;5;18;391.7;0;0;-108
Daniel Gafford;PF;CHI;21;5;2;3;32;21;10;12;83.3;0;0;0;1;2;50;4;2;6;1;0;0;2;5;35.7;0;0;-18
Daniel Theis;C;BOS;27;11;9;2;246;70;26;57;45.6;2;11;18.2;16;23;69.6;15;64;79;11;8;4;19;38;242.3;1;0;81
Danilo Gallinari;PF;OKC;31;14;5;9;416;267;77;173;44.5;38;92;41.3;75;81;92.6;7;65;72;22;19;9;1;24;397.4;0;0;33
Danny Green;SG;LAL;32;14;12;2;355;120;43;96;44.8;28;66;42.4;6;9;66.7;10;34;44;19;15;19;7;37;264.3;0;0;94
Dante Exum;PG;UTA;24;1;0;1;14;2;1;4;25;0;0;0;0;0;0;0;0;0;0;0;1;1;1;8;0;0;1
Danuel House Jr.;SF;HOU;26;11;8;3;326;129;42;89;47.2;28;61;45.9;17;21;81;11;44;55;11;11;15;10;23;275.5;0;0;75
DaQuan Jeffries;SG;SAC;22;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Dario Saric;PF;PHX;25;13;7;6;358;135;50;118;42.4;22;58;37.9;13;17;76.5;18;61;79;27;21;14;4;27;303.3;1;0;52
Darius Bazley;PF;OKC;19;14;5;9;246;64;23;55;41.8;11;30;36.7;7;12;58.3;4;48;52;8;13;4;3;14;146.4;0;0;-33
Darius Garland;PG;CLE;19;13;4;9;362;118;45;133;33.8;14;47;29.8;14;18;77.8;3;18;21;43;29;14;0;18;220.7;0;0;-50
Daryl Macon;SG;MIA;23;3;3;0;13;3;1;3;33.3;1;2;50;0;0;0;0;0;0;1;2;0;0;1;2.5;0;0;2
David Nwaba;SG;BKN;26;9;2;7;96;18;6;10;60;1;3;33.3;5;8;62.5;3;18;21;3;5;2;6;13;66.7;0;0;11
Davis Bertans;PF;WAS;27;11;3;8;304;129;44;102;43.1;33;79;41.8;8;9;88.9;8;37;45;16;7;6;5;28;233;0;0;16
De'Aaron Fox;PG;SAC;21;9;3;6;288;164;55;128;43;10;30;33.3;44;62;71;5;31;36;63;37;7;5;27;300.7;2;0;-44
Dean Wade;PF;CLE;22;1;0;1;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;0;0;9
Deandre Ayton;C;PHX;21;1;1;0;33;18;9;14;64.3;0;0;0;0;0;0;3;8;11;0;0;1;4;2;46.2;1;0;25
DeAndre' Bembry;SG;ATL;25;13;4;9;326;92;40;77;51.9;1;10;10;11;26;42.3;14;41;55;39;24;18;4;31;258.5;1;0;-97
De'Andre Hunter;SF;ATL;21;13;4;9;392;129;47;126;37.3;17;52;32.7;18;27;66.7;8;44;52;19;19;11;3;30;242.9;0;0;-31
DeAndre Jordan;C;BKN;31;12;4;8;263;87;36;56;64.3;0;0;0;15;25;60;26;89;115;27;13;5;16;27;315.5;3;0;-64
De'Anthony Melton;PG;MEM;21;6;0;6;51;21;8;21;38.1;3;8;37.5;2;4;50;1;7;8;7;5;6;1;3;57.1;0;0;-27
Dejounte Murray;PG;SAS;23;12;4;8;273;127;49;103;47.6;2;12;16.7;27;34;79.4;15;68;83;56;30;15;5;29;340.6;3;0;-52
Delon Wright;SG;DAL;27;13;8;5;303;105;40;75;53.3;7;21;33.3;18;20;90;7;40;47;41;9;17;5;15;279.9;0;0;13
DeMar DeRozan;SG;SAS;30;14;5;9;473;294;114;220;51.8;0;4;0;66;81;81.5;8;63;71;67;41;13;7;41;498.7;1;0;-77
DeMarre Carroll;SF;SAS;33;5;2;3;47;15;5;12;41.7;3;7;42.9;2;2;100;4;8;12;3;1;1;1;6;38.9;0;0;8
Dennis Schroder;PG;OKC;26;14;5;9;402;207;80;184;43.5;17;60;28.3;30;39;76.9;7;56;63;56;43;13;4;37;374.6;0;0;44
Dennis Smith Jr.;PG;NYK;21;7;2;5;100;26;10;35;28.6;2;9;22.2;4;6;66.7;4;5;9;14;9;3;1;18;60.8;0;0;-60
Denzel Valentine;SG;CHI;26;2;1;1;6;3;1;5;20;1;3;33.3;0;0;0;1;1;2;0;0;0;0;0;5.4;0;0;-4
Deonte Burton;SG;OKC;25;7;2;5;52;23;9;20;45;5;11;45.5;0;0;0;0;8;8;1;3;1;0;5;34.1;0;0;-19
Derrick Favors;C;NOP;28;9;2;7;189;75;36;58;62.1;1;2;50;2;6;33.3;31;49;80;19;14;5;4;21;212.5;3;0;-14
Derrick Jones Jr.;SF;MIA;22;4;3;1;57;28;12;20;60;1;4;25;3;3;100;3;5;8;2;2;3;0;11;47.6;0;0;11
Derrick Rose;PG;DET;31;8;2;6;196;147;59;109;54.1;3;8;37.5;26;29;89.7;3;11;14;46;29;8;4;10;239.8;1;0;-2
Derrick Walton Jr.;PG;LAC;24;3;2;1;9;3;1;1;100;1;1;100;0;0;0;0;0;0;1;1;0;0;2;3.5;0;0;5
Derrick White;PG;SAS;25;14;5;9;328;139;48;104;46.2;11;27;40.7;32;40;80;9;28;37;36;14;7;12;39;280.4;0;0;-4
Devin Booker;SG;PHX;23;13;7;6;453;330;118;221;53.4;33;66;50;61;65;93.8;4;37;41;77;53;8;4;50;477.7;1;0;69
Devon Hall;SG;OKC;24;1;0;1;7;2;1;1;100;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5
Devonte' Graham;PG;CHA;24;14;6;8;448;256;81;197;41.1;49;118;41.5;45;57;78.9;13;35;48;97;41;10;2;26;454.1;4;0;-13
Dewan Hernandez;C;TOR;22;1;1;0;6;2;1;2;50;0;1;0;0;0;0;0;4;4;0;1;1;0;3;8.8;0;0;2
Dewayne Dedmon;C;SAC;30;13;6;7;200;68;26;68;38.2;7;31;22.6;9;9;100;22;38;60;5;23;3;8;32;157.5;0;0;-45
Dillon Brooks;SF;MEM;23;14;5;9;381;192;68;169;40.2;25;66;37.9;31;35;88.6;13;34;47;27;15;15;7;54;339.9;0;0;-17
Domantas Sabonis;C;IND;23;12;7;5;409;223;89;182;48.9;5;16;31.3;40;48;83.3;47;118;165;43;31;7;9;44;502.5;10;0;62
Donovan Mitchell;SG;UTA;23;13;8;5;452;322;118;259;45.6;23;63;36.5;63;78;80.8;16;57;73;52;30;19;3;33;523.6;1;0;65
Donte DiVincenzo;SG;MIL;22;10;9;1;174;74;28;62;45.2;14;33;42.4;4;6;66.7;7;26;33;14;11;14;2;18;171.6;0;0;73
Dorian Finney-Smith;PF;DAL;26;13;8;5;352;118;44;90;48.9;15;46;32.6;15;25;60;24;42;66;13;16;9;5;24;242.7;0;0;20
Doug McDermott;PF;IND;27;14;8;6;306;126;47;114;41.2;24;56;42.9;8;10;80;6;37;43;18;15;2;2;28;201.6;0;0;29
Draymond Green;PF;GSW;29;10;2;8;296;87;33;87;37.9;8;30;26.7;13;17;76.5;6;68;74;54;17;12;5;24;290.8;3;1;-89
Drew Eubanks;PF;SAS;22;1;1;0;2;0;0;2;0;0;0;0;0;0;0;2;1;3;0;1;0;0;1;2.6;0;0;-3
Duncan Robinson;PF;MIA;25;12;9;3;283;116;42;91;46.2;28;69;40.6;4;4;100;1;28;29;8;9;7;6;26;192.8;0;0;27
Dwayne Bacon;SG;CHA;24;11;4;7;261;104;40;115;34.8;9;33;27.3;15;22;68.2;7;26;33;16;18;8;1;24;176.6;0;0;-80
Dwight Howard;C;LAL;33;14;12;2;288;94;39;52;75;0;0;0;16;29;55.2;31;75;106;14;17;6;23;57;312.2;2;0;84
Dwight Powell;PF;DAL;28;10;6;4;255;81;33;53;62.3;2;5;40;13;22;59.1;20;28;48;12;12;5;3;29;168.6;0;0;52
Dzanan Musa;SG;BKN;20;8;3;5;111;41;13;36;36.1;4;19;21.1;11;12;91.7;0;18;18;8;10;2;0;6;70.6;0;0;-45
Ed Davis;C;UTA;30;6;4;2;73;10;4;10;40;0;0;0;2;4;50;9;22;31;1;5;1;3;14;55.7;0;0;1
Edmond Sumner;PG;IND;23;3;0;3;67;21;9;18;50;0;3;0;3;5;60;1;2;3;6;1;5;1;9;50.6;0;0;-33
Elfrid Payton;PG;NYK;25;4;1;3;102;32;11;29;37.9;5;8;62.5;5;6;83.3;3;9;12;15;7;10;0;8;91.9;0;0;3
Elie Okobo;PG;PHX;22;8;5;3;46;15;4;13;30.8;1;7;14.3;6;10;60;0;4;4;15;2;1;0;4;43.3;0;0;2
Emmanuel Mudiay;PG;UTA;23;10;6;4;170;91;36;70;51.4;4;16;25;15;18;83.3;2;21;23;27;21;5;4;14;165.1;0;0;40
Enes Kanter;C;BOS;27;6;4;2;95;43;15;24;62.5;0;1;0;13;21;61.9;13;21;34;5;6;2;3;10;100.3;0;0;17
Eric Bledsoe;PG;MIL;29;13;10;3;353;212;81;173;46.8;16;58;27.6;34;44;77.3;11;59;70;68;28;10;4;34;412;0;0;74
Eric Gordon;SG;HOU;30;9;6;3;265;98;34;110;30.9;21;74;28.4;9;14;64.3;3;14;17;7;12;5;2;21;137.9;0;0;-38
Eric Paschall;PF;GSW;23;14;3;11;429;234;87;169;51.5;9;35;25.7;51;60;85;16;51;67;20;19;6;5;32;358.4;1;0;-60
Ersan Ilyasova;PF;MIL;32;13;10;3;206;74;27;65;41.5;8;36;22.2;12;14;85.7;13;48;61;8;5;6;5;26;187.2;1;0;-39
E'Twaun Moore;SG;NOP;30;9;4;5;198;93;36;91;39.6;11;32;34.4;10;15;66.7;10;18;28;14;4;5;0;18;158.6;0;0;12
Evan Fournier;SG;ORL;27;13;6;7;376;219;77;158;48.7;31;69;44.9;34;41;82.9;2;39;41;46;24;9;3;29;349.2;0;0;48
Evan Turner;PG;ATL;31;5;2;3;64;30;11;19;57.9;0;1;0;8;9;88.9;2;8;10;9;6;5;1;8;67.5;0;0;-33
Frank Jackson;PG;NOP;21;13;4;9;228;132;47;108;43.5;18;51;35.3;20;26;76.9;3;16;19;18;16;8;1;27;192.8;0;0;-11
Frank Kaminsky;C;PHX;26;13;7;6;311;139;45;108;41.7;14;49;28.6;35;50;70;12;62;74;27;17;3;5;26;275.3;1;0;18
Frank Ntilikina;PG;NYK;21;13;4;9;330;68;26;72;36.1;9;28;32.1;7;10;70;7;25;32;43;16;20;9;36;241.9;0;0;-11
Fred VanVleet;SG;TOR;25;13;9;4;492;223;70;184;38;34;86;39.5;49;54;90.7;2;53;55;99;31;24;2;31;484.5;3;0;59
Furkan Korkmaz;SG;PHI;22;13;8;5;295;123;44;98;44.9;24;61;39.3;11;14;78.6;2;27;29;11;9;2;5;24;186.3;0;0;-17
Garrett Temple;SG;BKN;33;13;5;8;298;104;35;90;38.9;20;62;32.3;14;17;82.4;8;29;37;19;8;13;8;23;231.9;0;0;-18
Garrison Mathews;SG;WAS;23;2;1;1;14;0;0;2;0;0;2;0;0;0;0;0;1;1;2;1;0;0;3;3.2;0;0;8
Gary Clark;PF;HOU;25;3;3;0;8;3;1;3;33.3;1;3;33.3;0;0;0;0;1;1;1;0;0;0;2;5.7;0;0;1
Gary Harris;SG;DEN;25;12;9;3;379;128;50;121;41.3;17;49;34.7;11;15;73.3;6;36;42;20;13;16;4;29;255.4;0;0;50
Gary Trent Jr.;SG;POR;20;9;3;6;65;22;8;22;36.4;6;15;40;0;0;0;3;8;11;3;2;1;0;5;40.7;0;0;-24
George Hill;PG;MIL;33;13;10;3;303;122;43;85;50.6;19;39;48.7;17;22;77.3;15;27;42;39;9;10;1;25;254.9;0;0;74
Georges Niang;PF;UTA;26;9;7;2;82;27;9;19;47.4;4;13;30.8;5;6;83.3;0;9;9;4;4;0;0;14;39.8;0;0;-40
Giannis Antetokounmpo;PF;MIL;24;13;10;3;429;394;143;246;58.1;18;56;32.1;90;147;61.2;33;149;182;80;62;20;19;52;787.4;13;1;119
Glenn Robinson III;SF;GSW;25;15;3;12;470;169;68;142;47.9;17;45;37.8;16;18;88.9;30;48;78;27;13;14;2;26;338.1;1;0;-81
Goga Bitadze;C;IND;20;9;5;4;155;57;21;42;50;4;11;36.4;11;15;73.3;13;26;39;12;9;1;16;25;163.8;1;0;46
Goran Dragic;PG;MIA;33;11;8;3;312;177;57;124;46;28;66;42.4;35;48;72.9;3;34;37;56;29;7;3;20;306.4;0;0;14
Gordon Hayward;SF;BOS;29;8;7;1;249;151;61;110;55.5;13;30;43.3;16;19;84.2;6;51;57;33;15;6;2;15;277.9;2;0;66
Gorgui Dieng;C;MIN;29;10;6;4;119;55;21;48;43.8;3;15;20;10;12;83.3;10;31;41;13;6;7;10;9;168.7;0;0;-35
Grant Williams;PF;BOS;20;12;11;1;186;33;11;37;29.7;0;16;0;11;14;78.6;10;22;32;13;11;7;9;27;127.9;0;0;29
Grayson Allen;SG;MEM;24;5;1;4;84;37;11;35;31.4;5;19;26.3;10;12;83.3;1;9;10;8;7;2;0;10;60;0;0;-50
Hamidou Diallo;SG;OKC;21;11;4;7;242;97;42;84;50;2;13;15.4;11;18;61.1;14;30;44;9;14;16;4;26;209.3;1;0;6
Harrison Barnes;SF;SAC;27;13;6;7;444;193;68;144;47.2;20;54;37;37;47;78.7;16;48;64;28;15;15;3;18;350.8;0;0;-11
Harry Giles III;PF;SAC;21;4;3;1;27;14;6;15;40;0;0;0;2;2;100;2;3;5;1;2;1;2;6;28.5;0;0;-14
Hassan Whiteside;C;POR;30;14;5;9;394;209;84;143;58.7;0;0;0;41;52;78.8;53;115;168;13;29;5;25;40;491.1;8;0;-3
Ignas Brazdeikis;SF;NYK;20;4;0;4;14;6;2;7;28.6;0;2;0;2;2;100;0;0;0;1;1;0;1;1;9.5;0;0;5
Iman Shumpert;SG;BKN;29;2;1;1;31;8;3;9;33.3;2;8;25;0;2;0;0;4;4;0;3;1;0;6;12.8;0;0;-32
Isaac Bonga;SF;WAS;20;8;3;5;152;36;14;30;46.7;2;6;33.3;6;9;66.7;7;20;27;12;6;7;1;21;104.4;0;0;-4
Isaiah Hartenstein;C;HOU;21;3;3;0;57;19;6;7;85.7;0;0;0;7;7;100;5;12;17;0;4;0;3;8;44.4;0;0;19
Isaiah Thomas;PG;WAS;30;9;2;7;221;120;47;105;44.8;17;44;38.6;9;10;90;1;14;15;54;18;5;2;17;222;1;0;-38
Ish Smith;PG;WAS;31;11;3;8;267;69;30;79;38;5;21;23.8;4;7;57.1;8;25;33;45;11;5;5;21;195.1;0;0;16
Ivica Zubac;C;LAC;22;14;9;5;220;124;48;79;60.8;0;1;0;28;33;84.8;33;65;98;13;13;3;19;28;314.1;3;0;17
J.J. Barea;PG;DAL;35;1;1;0;16;11;3;6;50;3;4;75;2;2;100;1;0;1;3;2;0;0;0;14.7;0;0;0
Ja Morant;PG;MEM;20;13;5;8;361;241;91;198;46;12;29;41.4;47;63;74.6;12;29;41;78;49;11;3;24;400.2;1;0;-48
Jabari Parker;PF;ATL;24;13;4;9;361;224;92;177;52;14;51;27.5;26;37;70.3;25;58;83;19;24;17;8;41;403.1;1;0;-35
Jacob Evans;SG;GSW;22;3;1;2;43;18;5;12;41.7;4;8;50;4;4;100;1;4;5;2;1;0;0;2;26;0;0;-12
Jae Crowder;SF;MEM;29;14;5;9;424;138;46;115;40;30;86;34.9;16;23;69.6;10;75;85;42;23;14;6;30;340;2;0;-91
Jahlil Okafor;C;NOP;23;9;1;8;159;89;35;54;64.8;0;0;0;19;28;67.9;16;28;44;11;15;4;10;25;185.3;1;0;-26
JaKarr Sampson;SF;IND;26;9;6;3;166;50;23;41;56.1;2;10;20;2;7;28.6;7;17;24;4;6;5;6;23;111.8;0;0;12
Jake Layman;PF;MIN;25;14;8;6;369;147;61;132;46.2;19;54;35.2;6;10;60;12;29;41;11;18;12;10;31;260.7;0;0;15
Jakob Poeltl;C;SAS;24;14;5;9;214;72;30;55;54.5;0;0;0;12;22;54.5;33;41;74;22;15;8;8;25;226.8;0;0;35
Jalen Brunson;PG;DAL;23;13;8;5;246;101;40;90;44.4;8;31;25.8;13;22;59.1;9;27;36;38;13;10;0;15;218.2;0;0;57
Jalen McDaniels;PF;CHA;21;1;0;1;3;2;1;2;50;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3.2;0;0;0
Jamal Murray;PG;DEN;22;12;9;3;396;230;85;192;44.3;23;61;37.7;37;42;88.1;11;46;57;58;28;14;5;24;414.4;1;0;94
James Ennis III;SF;PHI;29;13;8;5;202;85;31;58;53.4;7;20;35;16;22;72.7;17;32;49;7;10;6;2;22;168.3;0;0;17
James Harden;SG;HOU;30;14;11;3;513;549;151;355;42.5;68;200;34;179;203;88.2;13;67;80;106;75;22;8;43;819;4;0;110
James Johnson;PF;MIA;32;4;2;2;57;20;8;17;47.1;2;8;25;2;4;50;2;8;10;4;3;3;2;4;50;0;0;32
JaMychal Green;PF;LAC;29;14;9;5;311;112;37;95;38.9;24;64;37.5;14;17;82.4;19;78;97;5;15;9;4;39;259.9;2;0;29
Jared Dudley;SF;LAL;34;9;7;2;65;12;4;7;57.1;4;4;100;0;0;0;0;7;7;5;1;1;1;7;32.9;0;0;-9
Jared Harper;PG;PHX;22;1;1;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1
Jaren Jackson Jr.;C;MEM;20;13;5;8;338;182;67;144;46.5;21;56;37.5;27;34;79.4;18;46;64;16;26;6;12;52;310.8;1;0;-106
Jarred Vanderbilt;PF;DEN;20;3;2;1;9;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;0;2.9;0;0;1
Jarrell Brantley;PF;UTA;23;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;1;0;8.1;0;0;7
Jarrett Allen;C;BKN;21;13;5;8;331;123;48;75;64;0;1;0;27;48;56.3;34;81;115;12;17;6;20;30;340;4;0;7
Jarrett Culver;SG;MIN;20;14;8;6;324;115;45;120;37.5;15;52;28.8;10;29;34.5;11;27;38;31;22;13;6;32;242.1;0;0;-20
JaVale McGee;C;LAL;31;14;12;2;233;98;45;72;62.5;0;0;0;8;15;53.3;30;54;84;12;13;9;19;28;287.8;1;0;56
Javonte Green;SG;BOS;26;9;8;1;61;29;13;26;50;1;7;14.3;2;5;40;2;6;8;2;0;2;0;9;47.6;0;0;-21
Jaxson Hayes;C;NOP;19;11;5;6;188;86;34;53;64.2;0;2;0;18;29;62.1;19;26;45;6;9;9;12;30;203;1;0;20
Jaylen Brown;SG;BOS;23;10;8;2;323;195;75;151;49.7;16;41;39;29;39;74.4;12;61;73;23;16;11;3;32;343.1;1;0;47
Jaylen Hoard;SF;POR;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1.2;0;0;0
Jaylen Nowell;SG;MIN;20;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2
Jayson Tatum;PF;BOS;21;13;11;2;440;262;95;236;40.3;31;82;37.8;41;51;80.4;21;76;97;31;25;19;7;30;477.9;2;0;154
Jeff Green;PF;UTA;33;13;8;5;248;88;26;80;32.5;18;47;38.3;18;24;75;4;27;31;7;17;7;6;23;157.7;0;0;-37
Jeff Teague;PG;MIN;31;10;6;4;278;139;46;101;45.5;7;27;25.9;40;46;87;3;19;22;78;26;10;3;22;295.4;3;0;3
Jerami Grant;PF;DEN;25;12;9;3;264;110;42;94;44.7;12;40;30;14;22;63.6;6;30;36;16;12;4;8;23;201.2;0;0;-49
Jeremy Lamb;SG;IND;27;5;3;2;165;85;31;68;45.6;6;21;28.6;17;20;85;5;27;32;11;6;7;4;14;166.9;1;0;13
Jerome Robinson;SG;LAC;22;9;4;5;101;35;14;34;41.2;7;15;46.7;0;0;0;0;9;9;6;9;3;4;10;66.8;0;0;33
Jevon Carter;PG;PHX;24;11;7;4;180;47;16;42;38.1;11;27;40.7;4;4;100;2;18;20;21;14;11;5;20;136.5;0;0;25
Jimmy Butler;SF;MIA;30;9;7;2;310;166;52;115;45.2;6;25;24;56;68;82.4;17;35;52;65;23;25;6;10;395.9;2;0;74
JJ Redick;SG;NOP;35;13;5;8;352;184;56;132;42.4;43;93;46.2;29;34;85.3;3;27;30;22;21;4;5;20;259;0;0;-35
Joe Harris;SG;BKN;28;13;5;8;417;172;65;134;48.5;32;74;43.2;10;13;76.9;13;36;49;23;21;10;3;36;283.3;0;0;-51
Joe Ingles;SF;UTA;32;13;8;5;362;93;31;90;34.4;18;60;30;13;16;81.3;3;51;54;46;18;8;2;31;238.8;0;0;28
Joel Embiid;C;PHI;25;9;6;3;261;206;69;147;46.9;14;36;38.9;54;67;80.6;24;79;103;26;26;9;13;34;408.6;6;0;45
John Collins;PF;ATL;22;5;2;3;161;85;32;61;52.5;9;19;47.4;12;17;70.6;10;34;44;8;7;5;10;17;187.8;1;0;-4
John Henson;PF;CLE;28;1;1;0;8;3;1;2;50;0;1;0;1;6;16.7;2;1;3;0;1;2;2;0;17.6;0;0;-5
John Konchar;SG;MEM;23;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3
Johnathan Motley;PF;LAC;24;2;1;1;4;3;1;3;33.3;1;1;100;0;0;0;1;1;2;2;2;0;0;1;6.4;0;0;-3
Jonah Bolden;PF;PHI;23;2;2;0;5;2;1;1;100;0;0;0;0;2;0;0;0;0;0;1;1;0;0;4;0;0;-12
Jonas Valanciunas;C;MEM;27;14;5;9;326;174;72;137;52.6;8;24;33.3;22;23;95.7;29;99;128;27;31;2;9;37;370.1;8;0;-40
Jonathan Isaac;SF;ORL;22;11;4;7;337;133;49;99;49.5;14;39;35.9;21;23;91.3;13;59;72;18;18;14;31;24;363.4;2;0;29
Jordan Bell;PF;MIN;24;6;2;4;50;24;9;17;52.9;0;3;0;6;7;85.7;5;17;22;5;12;0;1;4;48.9;0;0;-30
Jordan Bone;PG;DET;22;2;1;1;4;0;0;3;0;0;1;0;0;0;0;0;0;0;0;2;0;0;2;-2;0;0;-4
Jordan Clarkson;SG;CLE;27;13;4;9;303;190;63;147;42.9;19;63;30.2;45;50;90;7;21;28;31;16;10;5;13;299.1;0;0;-32
Jordan McLaughlin;PG;MIN;23;4;2;2;57;11;4;15;26.7;1;8;12.5;2;2;100;1;6;7;8;4;1;0;4;30.4;0;0;-25
Jordan McRae;SG;WAS;28;5;1;4;64;20;8;21;38.1;2;6;33.3;2;2;100;1;12;13;11;4;0;2;11;54.1;0;0;-15
Jordan Poole;SG;GSW;20;15;3;12;394;126;40;154;26;21;84;25;25;27;92.6;3;37;40;31;22;11;4;35;243.5;0;0;-68
Josh Gray;PG;NOP;26;2;1;1;23;2;1;2;50;0;0;0;0;0;0;1;1;2;2;5;0;0;1;2.4;0;0;-7
Josh Hart;SF;NOP;24;10;2;8;277;126;43;93;46.2;22;57;38.6;18;22;81.8;13;53;66;14;14;14;4;29;266.2;2;0;-23
Josh Magette;PG;ORL;29;1;0;1;6;4;2;4;50;0;0;0;0;0;0;1;0;1;1;0;1;0;0;9.7;0;0;-2
Josh Okogie;SG;MIN;21;13;8;5;326;117;37;86;43;7;30;23.3;36;50;72;22;52;74;25;20;17;5;30;289.3;0;0;27
Josh Richardson;SG;PHI;26;13;8;5;433;192;69;164;42.1;20;64;31.3;34;40;85;9;39;48;50;35;17;8;41;364.6;0;0;80
Jrue Holiday;SG;NOP;29;12;5;7;425;211;81;198;40.9;20;63;31.7;29;37;78.4;14;47;61;88;44;24;8;27;468.2;3;0;-64
Juancho Hernangomez;PF;DEN;24;5;4;1;67;20;7;15;46.7;5;11;45.5;1;3;33.3;3;9;12;4;2;0;2;0;44.4;0;0;26
Julius Randle;PF;NYK;24;14;4;10;464;231;89;199;44.7;12;50;24;41;66;62.1;38;92;130;55;51;11;3;44;460.5;7;0;-59
Justin Holiday;SG;IND;30;14;8;6;364;105;36;97;37.1;20;63;31.7;13;16;81.3;7;49;56;21;9;10;9;31;251.7;0;0;-3
Justin Jackson;SF;DAL;24;12;8;4;144;69;25;53;47.2;11;26;42.3;8;10;80;6;20;26;4;4;1;0;10;105.2;0;0;-21
Justin James;SG;SAC;22;4;2;2;15;9;4;9;44.4;0;3;0;1;4;25;0;2;2;1;0;1;2;0;21.9;0;0;4
Justin Patton;C;OKC;22;1;1;0;6;0;0;2;0;0;1;0;0;0;0;0;2;2;0;1;0;0;3;1.4;0;0;-10
Justin Robinson;PG;WAS;22;3;1;2;12;5;2;5;40;1;1;100;0;0;0;1;2;3;2;2;0;0;0;9.6;0;0;13
Justise Winslow;SF;MIA;23;5;3;2;181;69;28;72;38.9;3;12;25;10;17;58.8;9;31;40;24;16;5;3;17;161;1;0;43
Karl-Anthony Towns;C;MIN;24;12;7;5;394;324;110;215;51.2;47;108;43.5;57;75;76;32;113;145;46;36;17;19;39;639;10;0;36
Kawhi Leonard;SF;LAC;28;9;7;2;292;241;85;193;44;14;49;28.6;57;67;85.1;12;68;80;54;37;19;9;22;465;5;0;83
Keita Bates-Diop;SF;MIN;23;3;1;2;34;8;2;5;40;1;3;33.3;3;3;100;1;5;6;0;1;1;2;3;23.2;0;0;-14
Kelan Martin;SF;MIN;24;4;2;2;59;22;10;25;40;2;14;14.3;0;0;0;1;8;9;0;2;0;0;9;30.8;0;0;-17
Kelly Olynyk;C;MIA;28;12;9;3;266;92;31;79;39.2;19;50;38;11;14;78.6;9;48;57;20;16;15;6;40;237.4;0;0;37
Kelly Oubre Jr.;SF;PHX;23;13;7;6;398;221;78;165;47.3;17;54;31.5;48;61;78.7;17;57;74;21;22;17;9;41;397.3;0;0;72
Kemba Walker;PG;BOS;29;13;11;2;435;304;96;230;41.7;48;121;39.7;64;69;92.8;12;47;59;65;26;11;8;25;503.3;0;0;95
Kendrick Nunn;SG;MIA;24;12;9;3;369;214;85;180;47.2;28;73;38.4;16;19;84.2;1;29;30;38;27;19;3;31;346;0;0;49
Kenrich Williams;PF;NOP;24;14;5;9;345;89;32;75;42.7;17;48;35.4;8;16;50;26;59;85;28;10;16;9;36;298;0;0;26
