PLAYER;POS;TEAM;AGE;GP;W;L;MIN;PTS;FGM;FGA;FG%;3PM;3PA;3P%;FTM;FTA;FT%;OREB;DREB;REB;AST;TOV;STL;BLK;PF;FP;DD2;TD3;PLUS
Dennis Schroder;PG;OKC;26;22;10;12;643;358;139;306;45.4;32;100;32;48;60;80;8;75;83;79;59;16;7;50;586.1;0;0;68
Chris Paul;PG;OKC;34;22;10;12;682;352;114;252;45.2;35;94;37.2;89;100;89;6;85;91;128;38;35;2;53;726.2;0;0;39
Eric Bledsoe;PG;MIL;29;23;20;3;618;344;131;280;46.8;27;84;32.1;55;70;78.6;20;93;113;129;51;19;10;56;709.1;0;0;203
Ja Morant;PG;MEM;20;17;5;12;488;317;118;258;45.7;16;39;41;65;85;76.5;16;38;54;109;58;23;5;29;571.3;3;0;-50
Ben Simmons;PG;PHI;23;22;16;6;752;314;131;229;57.2;2;4;50;50;85;58.8;34;117;151;186;84;51;12;73;879.2;11;1;121
Kyrie Irving;PG;BKN;27;11;4;7;372;314;112;252;44.4;31;91;34.1;59;63;93.7;10;49;59;79;26;12;6;32;531.3;2;1;-9
Coby White;PG;CHI;19;24;8;16;602;298;107;292;36.6;51;144;35.4;33;42;78.6;7;78;85;56;34;17;0;33;501;0;0;-59
Mike Conley;PG;UTA;32;21;12;9;628;292;97;263;36.9;40;107;37.4;58;73;79.5;16;57;73;96;44;15;4;45;536.6;0;0;36
Goran Dragic;PG;MIA;33;18;13;5;517;287;97;208;46.6;39;96;40.6;54;76;71.1;6;52;58;90;47;12;4;32;492.6;0;0;33
Derrick Rose;PG;DET;31;18;7;11;423;284;113;233;48.5;13;40;32.5;45;52;86.5;8;28;36;103;45;15;7;20;502.7;2;0;65
Patty Mills;PG;SAS;31;23;9;14;538;256;90;196;45.9;47;113;41.6;29;37;78.4;4;28;32;53;24;21;4;35;424.9;0;0;84
Darius Garland;PG;CLE;19;22;5;17;624;241;91;242;37.6;36;100;36;23;27;85.2;7;33;40;63;55;16;0;31;376.5;0;0;-140
Jeff Teague;PG;MIN;31;18;8;10;527;233;73;168;43.5;16;47;34;71;82;86.6;9;39;48;128;41;16;5;38;504.6;3;0;-28
Kyle Lowry;PG;TOR;33;11;6;5;410;231;68;153;44.4;36;92;39.1;59;65;90.8;7;44;51;76;36;13;4;33;421.2;1;0;10
Tomas Satoransky;PG;CHI;28;24;8;16;646;226;81;185;43.8;27;69;39.1;37;42;88.1;20;60;80;125;50;35;3;50;573.5;0;0;-21
Isaiah Thomas;PG;WAS;30;17;5;12;424;214;82;184;44.6;34;83;41;16;20;80;3;28;31;86;37;8;4;37;379.2;1;0;-85
Ky Bowman;PG;GSW;22;24;5;19;564;212;84;185;45.4;25;61;41;19;20;95;13;52;65;69;31;23;3;50;440.5;0;0;-53
Ricky Rubio;PG;PHX;29;17;8;9;536;212;75;195;38.5;18;62;29;44;54;81.5;11;71;82;152;33;24;3;46;586.4;8;0;82
D.J. Augustin;PG;ORL;32;22;11;11;565;211;69;183;37.7;23;74;31.1;50;57;87.7;11;44;55;104;32;16;0;24;449;0;0;10
Derrick White;PG;SAS;25;21;9;12;501;203;71;157;45.2;20;51;39.2;41;52;78.8;11;37;48;61;26;9;15;50;398.1;0;0;-68
Ish Smith;PG;WAS;31;22;7;15;543;200;84;187;44.9;20;54;37;12;18;66.7;11;54;65;95;27;16;7;37;462.5;0;0;-28
George Hill;PG;MIL;33;21;18;3;444;198;68;128;53.1;32;62;51.6;30;36;83.3;21;40;61;68;15;17;2;33;415.2;0;0;113
Dejounte Murray;PG;SAS;23;20;7;13;452;194;76;168;45.2;5;26;19.2;37;47;78.7;25;96;121;81;45;32;5;46;526.7;3;0;-74
Aaron Holiday;PG;IND;23;21;15;6;449;187;72;180;40;32;81;39.5;11;12;91.7;9;44;53;59;30;17;2;31;366.1;1;0;10
Jalen Brunson;PG;DAL;23;23;16;7;360;172;68;137;49.6;14;43;32.6;22;31;71;13;41;54;59;20;11;0;26;338.3;0;0;103
Kris Dunn;PG;CHI;25;24;8;16;527;165;71;163;43.6;10;51;19.6;13;18;72.2;13;64;77;72;25;48;7;84;505.4;0;0;-71
De'Aaron Fox;PG;SAC;21;9;3;6;288;164;55;128;43;10;30;33.3;44;62;71;5;31;36;63;37;7;5;27;300.7;2;0;-44
Lonzo Ball;PG;NOP;22;15;2;13;431;164;60;160;37.5;34;100;34;10;14;71.4;12;53;65;86;41;17;6;30;399;2;0;-97
Patrick Beverley;PG;LAC;31;22;16;6;648;164;60;157;38.2;30;96;31.3;14;23;60.9;31;104;135;70;31;31;12;84;529;2;0;62
Brad Wanamaker;PG;BOS;30;21;16;5;369;157;51;105;48.6;11;29;37.9;44;49;89.8;9;34;43;60;24;16;5;35;337.6;0;0;35
Monte Morris;PG;DEN;24;21;14;7;361;151;59;137;43.1;11;28;39.3;22;30;73.3;4;31;35;71;15;10;5;19;329.5;0;0;2
Frank Jackson;PG;NOP;21;21;5;16;320;150;52;140;37.1;20;65;30.8;26;32;81.3;5;25;30;22;21;9;1;32;228;0;0;-73
Emmanuel Mudiay;PG;UTA;23;20;11;9;312;147;59;124;47.6;9;30;30;20;25;80;6;44;50;49;36;6;4;32;274.5;0;0;13
Tyus Jones;PG;MEM;23;22;6;16;453;135;55;146;37.7;7;36;19.4;18;25;72;0;32;32;105;30;19;2;20;363.9;0;0;-132
Frank Ntilikina;PG;NYK;21;21;4;17;538;134;51;133;38.3;19;54;35.2;13;17;76.5;8;37;45;71;24;27;10;55;381.5;0;0;-56
T.J. McConnell;PG;IND;27;21;14;7;359;133;62;126;49.2;1;4;25;8;9;88.9;9;47;56;105;31;11;3;27;368.7;0;0;7
Tyler Johnson;PG;PHX;27;19;8;11;364;124;44;111;39.6;18;55;32.7;18;24;75;5;30;35;41;19;6;6;28;244.5;0;0;-85
Cory Joseph;PG;SAC;28;22;9;13;568;122;49;137;35.8;9;39;23.1;15;15;100;11;45;56;85;30;18;11;47;373.7;0;0;-58
Rajon Rondo;PG;LAL;33;13;12;1;272;111;42;91;46.2;19;36;52.8;8;11;72.7;4;42;46;76;24;14;1;13;301.2;1;0;67
Yogi Ferrell;PG;SAC;26;18;7;11;254;108;38;84;45.2;8;28;28.6;24;27;88.9;4;20;24;34;13;8;1;17;201.8;0;0;8
Ryan Arcidiacono;PG;CHI;25;24;8;16;390;101;32;85;37.6;22;54;40.7;15;20;75;13;27;40;41;17;12;2;47;235.5;0;0;-7
Quinn Cook;PG;LAL;26;20;17;3;267;100;42;98;42.9;12;35;34.3;4;5;80;4;19;23;30;16;6;1;12;177.6;0;0;59
Raul Neto;PG;PHI;27;21;14;7;258;95;39;77;50.6;14;28;50;3;4;75;3;20;23;34;18;9;2;13;188.6;0;0;12
Dennis Smith Jr.;PG;NYK;22;16;2;14;279;87;32;100;32;9;31;29;14;25;56;11;18;29;46;26;7;5;36;200.8;0;0;-130
Stephen Curry;PG;GSW;31;4;1;3;112;81;27;66;40.9;9;37;24.3;18;18;100;4;16;20;26;15;5;2;10;150;1;0;-32
Shabazz Napier;PG;MIN;28;10;4;6;182;79;24;65;36.9;10;41;24.4;21;24;87.5;1;21;22;34;15;11;3;9;183.4;0;0;-3
Carsen Edwards;PG;BOS;21;19;15;4;220;76;25;80;31.3;15;48;31.3;11;13;84.6;5;29;34;17;11;7;2;21;158.3;0;0;-19
Chris Clemons;PG;HOU;22;15;10;5;131;69;24;58;41.4;18;46;39.1;3;4;75;2;8;10;6;6;3;2;14;99;0;0;0
Trey Burke;PG;PHI;27;9;7;2;152;64;25;58;43.1;6;16;37.5;8;11;72.7;6;7;13;31;4;7;1;7;146.1;0;0;43
Elie Okobo;PG;PHX;22;15;7;8;150;63;21;52;40.4;10;25;40;11;19;57.9;2;13;15;38;4;4;0;8;146;0;0;41
Jevon Carter;PG;PHX;24;15;8;7;224;62;22;55;40;14;34;41.2;4;4;100;3;24;27;28;15;13;5;24;175.4;0;0;13
De'Anthony Melton;PG;MEM;21;11;1;10;154;60;21;53;39.6;5;16;31.3;13;15;86.7;8;24;32;31;13;13;2;16;176.9;0;0;-15
Evan Turner;PG;ATL;31;14;3;11;195;58;23;58;39.7;0;4;0;12;14;85.7;7;22;29;32;20;8;8;16;168.8;0;0;-55
Michael Carter-Williams;PG;ORL;28;12;8;4;181;56;17;54;31.5;3;19;15.8;19;23;82.6;14;26;40;21;12;10;6;19;171.5;0;0;12
J.J. Barea;PG;DAL;35;6;4;2;84;52;20;45;44.4;10;17;58.8;2;2;100;2;8;10;17;5;2;1;2;93.5;0;0;34
Matthew Dellavedova;PG;CLE;29;20;5;15;258;52;18;62;29;4;35;11.4;12;13;92.3;5;21;26;42;15;8;1;29;158.2;0;0;-45
Shaquille Harrison;PG;CHI;26;14;5;9;133;50;18;45;40;3;9;33.3;11;18;61.1;5;22;27;19;6;6;4;16;134.9;1;0;21
Elfrid Payton;PG;NYK;25;6;1;5;130;45;16;41;39;6;10;60;7;8;87.5;5;12;17;24;12;13;1;10;131.4;0;0;-3
Brandon Knight;PG;CLE;28;8;0;8;95;40;14;40;35;10;31;32.3;2;6;33.3;1;7;8;15;6;4;0;9;78.1;0;0;-36
Tim Frazier;PG;DET;29;13;5;8;138;32;9;42;21.4;3;14;21.4;11;14;78.6;4;9;13;38;12;8;2;18;122.6;0;0;-23
Edmond Sumner;PG;IND;23;3;0;3;67;21;9;18;50;0;3;0;3;5;60;1;2;3;6;1;5;1;9;50.6;0;0;-33
Dante Exum;PG;UTA;24;10;5;5;76;20;8;19;42.1;2;5;40;2;2;100;3;6;9;5;9;1;2;8;38.3;0;0;-25
Derrick Walton Jr.;PG;LAC;24;8;5;3;45;15;5;10;50;2;6;33.3;3;3;100;2;0;2;5;1;1;0;5;26.9;0;0;14
Chris Chiozza;PG;WAS;24;8;2;6;91;13;5;23;21.7;3;6;50;0;0;0;0;9;9;24;7;7;2;8;79.8;0;0;21
Jordan McLaughlin;PG;MIN;23;4;2;2;57;11;4;15;26.7;1;8;12.5;2;2;100;1;6;7;8;4;1;0;4;30.4;0;0;-25
Reggie Jackson;PG;DET;29;2;1;1;36;10;4;11;36.4;1;5;20;1;1;100;1;4;5;8;1;0;0;2;27;0;0;1
Tremont Waters;PG;BOS;21;1;1;0;20;7;2;7;28.6;1;5;20;2;2;100;0;2;2;3;2;1;2;2;20.9;0;0;20
Josh Magette;PG;ORL;30;3;1;2;10;5;2;6;33.3;0;0;0;1;2;50;1;2;3;2;3;2;0;0;14.6;0;0;-7
Justin Robinson;PG;WAS;22;5;1;4;14;5;2;5;40;1;1;100;0;0;0;1;2;3;2;2;0;0;0;9.6;0;0;17
Frank Mason;PG;MIL;25;2;2;0;10;4;1;4;25;1;2;50;1;2;50;0;0;0;2;0;0;0;1;7;0;0;12
Jordan Bone;PG;DET;22;3;1;2;6;4;2;5;40;0;1;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;-1
Shamorie Ponds;PG;TOR;21;2;2;0;8;4;2;4;50;0;1;0;0;0;0;0;1;1;2;0;0;1;2;11.2;0;0;0
Josh Gray;PG;NOP;26;2;1;1;23;2;1;2;50;0;0;0;0;0;0;1;1;2;2;5;0;0;1;2.4;0;0;-7
Nigel Williams-Goss;PG;UTA;25;6;3;3;19;2;0;5;0;0;1;0;2;2;100;1;1;2;2;1;0;1;1;9.4;0;0;-7
Jared Harper;PG;PHX;22;1;1;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1
LeBron James;SF;LAL;34;24;21;3;825;621;239;477;50.1;52;143;36.4;91;129;70.5;23;141;164;259;89;31;13;42;1249.3;18;5;231
Tobias Harris;SF;PHI;27;24;17;7;820;461;182;373;48.8;34;107;31.8;63;79;79.7;17;151;168;75;50;22;18;65;845.1;3;0;133
Bojan Bogdanovic;SF;UTA;30;22;13;9;729;460;156;334;46.7;69;152;45.4;79;89;88.8;16;81;97;46;61;16;4;43;644.4;0;0;88
Kawhi Leonard;SF;LAC;28;18;14;4;560;451;161;360;44.7;30;91;33;99;116;85.3;19;123;142;94;61;34;14;36;845.4;6;0;152
Andrew Wiggins;SF;MIN;24;18;9;9;620;442;166;366;45.4;40;118;33.9;70;98;71.4;22;72;94;60;36;11;22;44;707.8;0;0;29
T.J. Warren;SF;IND;26;23;15;8;764;430;175;340;51.5;30;74;40.5;50;61;82;17;59;76;24;31;25;7;63;622.2;0;0;106
Jimmy Butler;SF;MIA;30;19;15;4;660;392;111;257;43.2;20;66;30.3;150;178;84.3;39;80;119;129;49;42;15;27;850.3;4;2;147
Kelly Oubre Jr.;SF;PHX;24;22;10;12;707;379;133;301;44.2;33;101;32.7;80;104;76.9;31;102;133;34;36;31;16;72;694.6;3;0;7
Harrison Barnes;SF;SAC;27;22;9;13;782;359;124;261;47.5;29;80;36.3;82;103;79.6;24;90;114;51;34;20;4;29;610.3;1;0;-4
Miles Bridges;SF;CHA;21;25;9;16;765;319;124;275;45.1;41;107;38.3;30;38;78.9;35;99;134;44;41;12;18;50;594.8;1;0;-266
Rui Hachimura;SF;WAS;21;22;7;15;651;313;132;273;48.4;9;44;20.5;40;45;88.9;34;93;127;38;19;17;3;49;563.4;1;0;-152
Taurean Prince;SF;BKN;25;23;13;10;701;308;111;272;40.8;63;158;39.9;23;31;74.2;19;123;142;51;48;20;9;61;593.9;4;0;56
Paul George;SF;LAC;29;13;10;3;381;299;98;216;45.4;50;120;41.7;53;57;93;7;73;80;45;45;18;5;33;486.5;0;0;89
Dillon Brooks;SF;MEM;23;22;6;16;601;288;105;268;39.2;36;100;36;42;53;79.2;24;53;77;43;27;23;8;84;510.9;0;0;-71
Glenn Robinson III;SF;GSW;25;24;5;19;770;283;113;246;45.9;30;77;39;27;32;84.4;36;74;110;43;22;22;7;39;544.5;1;0;-168
Khris Middleton;SF;MIL;28;16;13;3;435;278;102;207;49.3;32;80;40;42;47;89.4;13;76;89;53;27;13;2;38;482.3;1;0;110
De'Andre Hunter;SF;ATL;22;22;6;16;692;266;94;239;39.3;37;105;35.2;41;51;80.4;11;78;89;41;39;14;5;58;452.3;1;0;-63
Jonathan Isaac;SF;ORL;22;20;9;11;619;249;96;212;45.3;24;72;33.3;33;42;78.6;35;109;144;28;32;27;55;45;677.8;4;0;23
Jae Crowder;SF;MEM;29;22;6;16;683;240;79;201;39.3;48;146;32.9;34;46;73.9;16;112;128;61;31;20;8;45;538.1;3;0;-127
OG Anunoby;SF;TOR;22;21;14;7;621;236;94;179;52.5;34;79;43;14;26;53.8;21;97;118;38;23;28;18;51;549.6;2;0;130
Rodney Hood;SF;POR;27;21;8;13;619;230;87;172;50.6;35;71;49.3;21;27;77.8;10;62;72;32;19;17;4;46;408.4;0;0;5
Cedi Osman;SF;CLE;24;22;5;17;648;211;78;182;42.9;35;95;36.8;20;30;66.7;9;68;77;46;28;24;6;50;434.4;0;0;-66
Danuel House Jr.;SF;HOU;26;16;11;5;473;194;62;133;46.6;40;91;44;30;37;81.1;17;53;70;22;14;19;10;35;384;0;0;87
Kent Bazemore;SF;POR;30;24;9;15;552;189;62;180;34.4;31;87;35.6;34;43;79.1;10;93;103;40;34;21;18;73;455.6;0;0;-72
Cameron Johnson;SF;PHX;23;20;9;11;394;182;63;145;43.4;40;97;41.2;16;17;94.1;19;40;59;16;14;12;7;37;319.8;0;0;-28
Josh Hart;SF;NOP;24;16;2;14;433;179;59;139;42.4;35;96;36.5;26;34;76.5;17;82;99;20;20;17;6;44;376.8;3;0;-82
James Ennis III;SF;PHI;29;24;17;7;420;178;60;121;49.6;22;52;42.3;36;46;78.3;27;56;83;22;15;13;7;46;355.6;0;0;72
Kevin Knox II;SF;NYK;20;22;4;18;437;173;56;149;37.6;30;82;36.6;31;47;66;10;53;63;26;16;11;7;36;325.6;0;0;-143
Joe Ingles;SF;UTA;32;23;13;10;633;170;57;157;36.3;32;102;31.4;24;32;75;5;88;93;89;37;21;2;53;447.1;1;0;-14
Cam Reddish;SF;ATL;20;20;6;14;496;159;56;176;31.8;19;76;25;28;37;75.7;13;60;73;32;35;19;7;35;337.6;0;0;-133
Mikal Bridges;SF;PHX;23;22;10;12;453;158;58;115;50.4;11;37;29.7;31;40;77.5;17;60;77;22;17;29;6;40;371.4;0;0;1
Gordon Hayward;SF;BOS;29;8;7;1;249;151;61;110;55.5;13;30;43.3;16;19;84.2;6;51;57;33;15;6;2;15;277.9;2;0;66
Tony Snell;SF;DET;28;19;7;12;485;148;54;115;47;36;80;45;4;4;100;5;28;33;28;9;7;2;36;247.6;0;0;-49
Justin Jackson;SF;DAL;24;22;16;6;310;141;54;116;46.6;23;58;39.7;10;13;76.9;9;46;55;9;4;5;2;23;237.5;0;0;73
Rondae Hollis-Jefferson;SF;TOR;24;15;10;5;314;136;54;97;55.7;1;4;25;27;37;73;39;46;85;23;18;11;6;27;305.5;2;0;47
Solomon Hill;SF;MEM;28;20;6;14;395;128;47;107;43.9;23;57;40.4;11;18;61.1;11;53;64;37;17;20;1;33;306.3;0;0;-12
Justise Winslow;SF;MIA;23;10;6;4;337;124;50;127;39.4;6;26;23.1;18;27;66.7;16;55;71;43;23;6;4;36;280.7;1;0;53
Kyle Anderson;SF;MEM;26;17;5;12;348;114;47;93;50.5;4;16;25;16;28;57.1;16;59;75;44;15;12;12;29;327;0;0;-80
Abdel Nader;SF;OKC;26;15;8;7;235;102;34;71;47.9;14;35;40;20;24;83.3;5;22;27;8;16;3;5;19;154.4;0;0;-27
Otto Porter Jr.;SF;CHI;26;9;3;6;226;101;35;84;41.7;16;40;40;15;20;75;8;23;31;14;7;9;3;20;188.2;0;0;7
Vince Carter;SF;ATL;42;18;5;13;275;100;38;102;37.3;18;67;26.9;6;8;75;4;30;34;14;11;6;6;31;186.8;0;0;-25
Mario Hezonja;SF;POR;24;21;7;14;361;97;33;94;35.1;10;31;32.3;21;25;84;13;79;92;21;19;12;2;47;261.9;1;0;-49
Keita Bates-Diop;SF;MIN;23;11;3;8;207;91;34;63;54;17;35;48.6;6;10;60;5;24;29;7;5;4;6;11;161.3;0;0;-24
Trevor Ariza;SF;SAC;34;15;6;9;329;78;25;70;35.7;19;54;35.2;9;12;75;6;50;56;12;12;14;2;23;199.2;0;0;-69
Nassir Little;SF;POR;19;17;7;10;259;76;29;71;40.8;5;29;17.2;13;20;65;19;41;60;8;9;7;7;34;193;1;0;-25
Chandler Hutchison;SF;CHI;23;9;2;7;154;64;20;44;45.5;5;12;41.7;19;29;65.5;1;32;33;8;12;5;2;12;124.6;0;0;-19
Isaac Bonga;SF;WAS;20;17;5;12;264;64;25;49;51;4;13;30.8;10;13;76.9;11;32;43;23;9;11;3;35;183.1;0;0;-1
Bruno Caboclo;SF;MEM;24;14;2;12;153;54;24;57;42.1;4;20;20;2;3;66.7;14;20;34;8;7;7;11;17;153.8;1;0;-9
JaKarr Sampson;SF;IND;26;9;6;3;166;50;23;41;56.1;2;10;20;2;7;28.6;7;17;24;4;6;5;6;23;111.8;0;0;12
Alfonzo McKinnie;SF;CLE;27;16;3;13;172;49;17;48;35.4;8;24;33.3;7;11;63.6;9;26;35;3;8;5;3;20;111.5;0;0;-33
Cody Martin;SF;CHA;24;17;6;11;192;48;16;43;37.2;1;18;5.6;15;22;68.2;8;28;36;18;7;13;1;19;153.2;0;0;19
Nicolas Batum;SF;CHA;30;13;5;8;293;46;16;44;36.4;9;33;27.3;5;5;100;15;42;57;42;19;11;7;22;212.4;0;0;10
Derrick Jones Jr.;SF;MIA;22;9;7;2;132;41;16;34;47.1;2;8;25;7;10;70;5;15;20;7;6;7;2;18;96.5;0;0;22
Thabo Sefolosha;SF;HOU;35;19;13;6;201;40;16;46;34.8;8;28;28.6;0;1;0;11;34;45;15;6;9;4;19;149.5;0;0;-9
Torrey Craig;SF;DEN;28;14;11;3;192;36;14;41;34.1;4;20;20;4;9;44.4;9;26;35;15;5;5;11;27;143.5;0;0;-43
Wes Iwundu;SF;ORL;24;11;6;5;161;36;10;35;28.6;1;9;11.1;15;18;83.3;4;19;23;9;4;5;3;9;97.1;0;0;2
Kelan Martin;SF;MIN;24;9;4;5;123;35;15;44;34.1;5;24;20.8;0;0;0;2;24;26;3;4;1;1;20;72.7;0;0;-32
DeMarre Carroll;SF;SAS;33;11;4;7;120;27;7;25;28;3;12;25;10;14;71.4;7;22;29;10;9;2;2;17;79.8;0;0;11
Rodions Kurucs;SF;BKN;21;10;3;7;99;23;9;23;39.1;3;7;42.9;2;6;33.3;5;17;22;1;12;5;0;16;53.9;0;0;-25
Admiral Schofield;SF;WAS;22;9;2;7;76;22;7;12;58.3;4;9;44.4;4;4;100;2;9;11;1;3;0;0;7;33.7;0;0;18
Jared Dudley;SF;LAL;34;15;12;3;100;17;5;11;45.5;5;8;62.5;2;2;100;2;10;12;9;2;5;1;8;60.9;0;0;-11
Dragan Bender;SF;MIL;22;3;3;0;29;15;6;8;75;2;4;50;1;1;100;0;2;2;3;1;0;2;6;26.9;0;0;18
Ignas Brazdeikis;SF;NYK;20;6;0;6;42;14;5;19;26.3;1;7;14.3;3;4;75;2;2;4;1;2;0;1;2;21.3;0;0;-7
Michael Kidd-Gilchrist;SF;CHA;26;3;0;3;41;14;5;18;27.8;2;6;33.3;2;2;100;3;6;9;3;2;0;1;7;30.3;0;0;-15
Thanasis Antetokounmpo;SF;MIL;27;4;4;0;25;14;6;10;60;0;0;0;2;4;50;3;0;3;4;2;0;0;3;21.6;0;0;3
Chandler Parsons;SF;ATL;31;3;0;3;35;11;4;12;33.3;3;10;30;0;0;0;1;3;4;2;1;4;0;3;29.8;0;0;-25
Norvel Pelle;SF;PHI;26;2;2;0;25;8;2;3;66.7;0;0;0;4;6;66.7;2;8;10;2;2;0;4;4;33;0;0;-5
Patrick McCaw;SF;TOR;24;2;2;0;40;8;3;5;60;1;3;33.3;1;2;50;2;4;6;3;3;3;0;3;25.7;0;0;-11
Caleb Martin;SF;CHA;24;4;0;4;28;7;3;10;30;0;3;0;1;3;33.3;1;4;5;3;3;1;2;3;23.5;0;0;-3
Stanley Johnson;SF;TOR;23;5;4;1;19;7;3;9;33.3;1;4;25;0;0;0;2;5;7;0;4;1;0;6;14.4;0;0;-7
Sekou Doumbouya;SF;DET;18;4;2;2;11;6;3;6;50;0;1;0;0;1;0;0;2;2;0;0;0;0;3;8.4;0;0;6
Jaylen Hoard;SF;POR;20;4;3;1;12;3;1;2;50;0;0;0;1;2;50;1;4;5;2;0;1;0;1;15;0;0;-8
Oshae Brissett;SF;TOR;21;4;4;0;17;3;1;3;33.3;1;1;100;0;0;0;0;1;1;1;1;1;0;0;7.7;0;0;-2
Zylan Cheatham;SF;NOP;24;2;1;1;20;2;1;4;25;0;1;0;0;0;0;0;3;3;1;1;0;0;3;6.1;0;0;-23
KZ Okpala;SF;MIA;20;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0.2;0;0;-5
Keldon Johnson;SF;SAS;20;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Stanton Kidd;SF;UTA;27;4;3;1;15;0;0;3;0;0;1;0;0;0;0;0;3;3;1;2;0;0;3;3.1;0;0;-1
Vlatko Cancar;SF;DEN;22;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
James Harden;SG;HOU;30;22;15;7;828;846;230;534;43.1;104;307;33.9;282;322;87.6;22;113;135;162;108;44;12;71;1311;6;0;161
Bradley Beal;SG;WAS;26;22;7;15;813;615;212;468;45.3;58;169;34.3;133;159;83.6;22;78;100;153;77;21;5;59;965.5;5;0;-89
Donovan Mitchell;SG;UTA;23;23;13;10;795;566;207;471;43.9;53;141;37.6;99;119;83.2;21;87;108;83;54;30;6;52;874.1;1;0;20
Devin Booker;SG;PHX;23;22;10;12;786;560;196;383;51.2;51;123;41.5;117;128;91.4;13;72;85;137;87;14;7;70;843.5;2;0;31
Zach LaVine;SG;CHI;24;24;8;16;785;536;183;427;42.9;71;177;40.1;99;123;80.5;16;85;101;94;83;30;11;62;838.2;0;0;-97
CJ McCollum;SG;POR;28;24;9;15;874;528;212;474;44.7;63;163;38.7;41;51;80.4;20;87;107;90;46;19;21;68;865.4;1;0;23
Lou Williams;SG;LAC;33;24;17;7;742;494;161;382;42.1;42;117;35.9;130;153;85;12;65;77;148;76;13;3;37;780.4;2;0;57
DeMar DeRozan;SG;SAS;30;23;9;14;787;492;189;372;50.8;5;14;35.7;109;134;81.3;12;118;130;111;59;22;11;66;854.5;2;0;-126
Spencer Dinwiddie;SG;BKN;26;23;13;10;684;474;156;366;42.6;43;138;31.2;119;140;85;5;62;67;142;62;20;11;79;798.4;3;0;62
Buddy Hield;SG;SAC;26;22;9;13;755;467;169;404;41.8;83;226;36.7;46;54;85.2;22;84;106;59;55;17;9;57;705.7;0;0;-52
Evan Fournier;SG;ORL;27;22;11;11;675;434;152;312;48.7;60;135;44.4;70;83;84.3;4;60;64;71;47;21;4;50;645.3;0;0;36
Shai Gilgeous-Alexander;SG;OKC;21;22;10;12;768;412;149;341;43.7;32;90;35.6;82;102;80.4;16;97;113;66;48;21;10;40;691.6;0;0;-26
Jrue Holiday;SG;NOP;29;21;6;15;754;404;163;364;44.8;37;111;33.3;41;57;71.9;26;78;104;141;69;41;15;52;839.3;4;0;-129
Fred VanVleet;SG;TOR;25;22;15;7;806;395;126;308;40.9;58;147;39.5;85;97;87.6;4;79;83;155;52;44;3;51;816.1;4;0;99
Luke Kennard;SG;DET;23;22;9;13;729;361;123;274;44.9;58;142;40.8;57;64;89.1;6;70;76;94;32;11;4;51;606.2;0;0;27
Jaylen Brown;SG;BOS;23;18;13;5;602;360;135;272;49.6;37;96;38.5;53;73;72.6;20;105;125;35;28;21;5;56;612.5;3;0;66
Kendrick Nunn;SG;MIA;24;23;17;6;689;353;140;315;44.4;47;135;34.8;26;33;78.8;7;51;58;78;49;24;7;59;583.6;0;0;50
JJ Redick;SG;NOP;35;22;6;16;631;342;105;237;44.3;74;159;46.5;58;67;86.6;4;66;70;43;29;10;5;38;506.5;0;0;-86
Joe Harris;SG;BKN;28;23;13;10;728;340;126;261;48.3;66;145;45.5;22;27;81.5;20;67;87;48;31;17;8;57;560.4;0;0;24
Tyler Herro;SG;MIA;19;22;16;6;637;320;117;261;44.8;47;120;39.2;39;47;83;6;83;89;44;44;17;3;32;508.8;0;0;61
RJ Barrett;SG;NYK;19;22;4;18;707;315;117;296;39.5;22;71;31;59;111;53.2;26;91;117;72;54;30;11;55;632.4;1;0;-146
Alec Burks;SG;GSW;28;21;4;17;613;314;106;253;41.9;30;86;34.9;72;82;87.8;13;79;92;59;29;21;6;45;564.9;1;0;-118
Tim Hardaway Jr.;SG;DAL;27;23;16;7;570;303;103;238;43.3;56;147;38.1;41;50;82;7;42;49;41;12;14;3;44;462.3;0;0;119
Jordan Clarkson;SG;CLE;27;22;5;17;485;297;97;236;41.1;38;110;34.5;65;73;89;14;34;48;53;29;11;6;25;456.1;0;0;-119
Bryn Forbes;SG;SAS;26;23;9;14;619;296;105;251;41.8;55;152;36.2;31;37;83.8;7;50;57;46;16;12;0;44;453.4;0;0;-133
Norman Powell;SG;TOR;26;22;15;7;616;289;103;220;46.8;38;103;36.9;45;54;83.3;11;74;85;33;34;22;8;39;496.5;0;0;12
Bogdan Bogdanovic;SG;SAC;27;20;9;11;544;285;100;250;40;52;140;37.1;33;45;73.3;5;51;56;88;37;26;2;36;531.2;2;0;-29
Langston Galloway;SG;DET;28;23;9;14;641;282;90;203;44.3;57;134;42.5;45;50;90;8;41;49;36;17;14;7;28;440.8;0;0;15
Will Barton;SG;DEN;28;19;13;6;611;269;101;225;44.9;36;87;41.4;31;43;72.1;30;94;124;62;24;19;7;41;564.8;4;0;149
